sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
102,-0.341112,0.970253,-0.646037,-0.035081,0.591098,-0.55648,-0.341341,0.982764,-0.642064,-0.034106,0.572213,-0.555038,-0.340277,0.987553,-0.632131,-0.038783,0.571955,-0.550211,-0.351352,0.992933,-0.642631,-0.024864,0.577235,-0.536728
103,-0.365797,0.984908,-0.619792,-0.040073,0.578586,-0.548837,-0.36288,0.991708,-0.627123,-0.022144,0.582953,-0.549792,-0.368637,0.994586,-0.620313,-0.047018,0.577447,-0.52699,-0.364355,0.980476,-0.630487,-0.067072,0.602219,-0.541985
104,-0.383909,0.986552,-0.612529,-0.060209,0.591408,-0.526243,-0.385483,0.989846,-0.605431,-0.060215,0.582703,-0.537056,-0.372682,0.989156,-0.610228,-0.057488,0.593842,-0.527804,-0.374449,0.989076,-0.615355,-0.060687,0.58905,-0.547813
105,-0.398744,0.99778,-0.592916,-0.054695,0.601168,-0.521607,-0.399159,0.997684,-0.593792,-0.072102,0.580322,-0.516099,-0.397704,0.996789,-0.601321,-0.082508,0.582752,-0.529363,-0.395353,0.983696,-0.603059,-0.071505,0.612293,-0.526669
106,-0.416452,0.993088,-0.586398,-0.084643,0.60315,-0.523986,-0.416272,0.997193,-0.574472,-0.087584,0.603856,-0.526124,-0.417253,0.999518,-0.578517,-0.068198,0.607512,-0.523462,-0.418549,0.997525,-0.574931,-0.064994,0.599851,-0.512408
107,-0.431327,0.994367,-0.562597,-0.109111,0.607268,-0.52606,-0.429387,0.99067,-0.56455,-0.080559,0.596544,-0.501412,-0.426397,1.000869,-0.56645,-0.090177,0.616732,-0.504949,-0.423672,1.001677,-0.562438,-0.093348,0.600816,-0.504219
108,-0.448083,1.003556,-0.546725,-0.103748,0.605332,-0.510624,-0.447194,1.000421,-0.552612,-0.106354,0.62369,-0.496003,-0.454261,0.998761,-0.551368,-0.111441,0.607023,-0.490904,-0.450777,0.99373,-0.543437,-0.099183,0.619726,-0.51574
109,-0.463523,1.00437,-0.535469,-0.120522,0.602944,-0.496464,-0.467238,0.992268,-0.539874,-0.13699,0.591941,-0.489144,-0.473011,0.994099,-0.532406,-0.120684,0.611071,-0.492556,-0.464282,1.003209,-0.53192,-0.128663,0.626459,-0.51296
110,-0.474301,0.996183,-0.51964,-0.129285,0.625564,-0.493758,-0.481719,0.992968,-0.520773,-0.123877,0.64429,-0.480338,-0.488464,0.993921,-0.527264,-0.137567,0.614557,-0.482151,-0.478806,1.007285,-0.521397,-0.125737,0.619138,-0.474074
111,-0.500179,0.993767,-0.497378,-0.158719,0.624451,-0.480573,-0.492825,1.00018,-0.500798,-0.138378,0.639385,-0.478374,-0.497601,1.005263,-0.493128,-0.1587,0.630028,-0.474981,-0.496827,0.994139,-0.502526,-0.162354,0.607121,-0.481515
112,-0.511064,0.994233,-0.486836,-0.178689,0.618644,-0.477509,-0.515663,1.00063,-0.48816,-0.141609,0.617673,-0.486921,-0.520452,0.996533,-0.495098,-0.165491,0.623841,-0.482832,-0.510632,0.997407,-0.475912,-0.151618,0.631004,-0.472802
113,-0.533773,0.995222,-0.468714,-0.189756,0.632167,-0.46294,-0.525155,1.000704,-0.475451,-0.173667,0.629405,-0.468918,-0.531847,0.997462,-0.474262,-0.14367,0.642683,-0.460413,-0.526183,1.004209,-0.474745,-0.169829,0.644853,-0.46275
114,-0.544129,1.000737,-0.45535,-0.164189,0.63707,-0.47163,-0.550494,1.002646,-0.445959,-0.159309,0.622709,-0.460295,-0.540285,0.991555,-0.45916,-0.186786,0.633756,-0.44687,-0.550831,1.002963,-0.448153,-0.170506,0.630795,-0.460998
115,-0.564087,0.997628,-0.4311,-0.187092,0.645036,-0.458029,-0.553557,0.99674,-0.437036,-0.197087,0.625291,-0.455207,-0.557914,0.994494,-0.430815,-0.20276,0.625285,-0.449647,-0.56728,1.000093,-0.443488,-0.178024,0.638843,-0.439734
116,-0.581768,1.003471,-0.422783,-0.218039,0.6375,-0.434361,-0.584668,1.000719,-0.42675,-0.20472,0.647029,-0.427805,-0.569823,0.995703,-0.413734,-0.21924,0.646698,-0.42423,-0.581315,1.006094,-0.421217,-0.205799,0.651154,-0.420847
117,-0.596644,0.997958,-0.399221,-0.212889,0.633118,-0.420971,-0.59283,1.001382,-0.403251,-0.206772,0.650207,-0.417626,-0.590874,1.009077,-0.396231,-0.220618,0.6303,-0.43568,-0.59452,0.992058,-0.400267,-0.222405,0.629641,-0.444073
118,-0.605277,0.994959,-0.374787,-0.253027,0.62978,-0.424617,-0.604646,1.000171,-0.383617,-0.226707,0.645181,-0.420203,-0.601907,0.993975,-0.382204,-0.23384,0.640826,-0.421982,-0.6099,0.988157,-0.389941,-0.239854,0.643183,-0.399599
119,-0.623212,0.984849,-0.368615,-0.245684,0.655577,-0.404682,-0.616987,0.999346,-0.361366,-0.224878,0.644173,-0.39789,-0.619374,0.990269,-0.365158,-0.234506,0.631997,-0.3916,-0.628541,0.991497,-0.368965,-0.251283,0.651989,-0.410693
120,-0.642063,0.991431,-0.349035,-0.274357,0.646619,-0.417534,-0.632072,0.980457,-0.348035,-0.261315,0.650548,-0.404932,-0.632085,0.995505,-0.352635,-0.244915,0.640977,-0.402457,-0.641363,0.987448,-0.350167,-0.260944,0.639337,-0.387363
121,-0.649673,0.977376,-0.331597,-0.265356,0.651194,-0.394875,-0.655541,0.981298,-0.33113,-0.24941,0.633357,-0.374766,-0.657178,0.986693,-0.33239,-0.260533,0.640751,-0.408591,-0.649526,0.98713,-0.329731,-0.260365,0.647178,-0.372425
122,-0.669989,0.984785,-0.31839,-0.291737,0.677375,-0.386629,-0.662067,0.979707,-0.311248,-0.276895,0.63973,-0.37193,-0.666254,0.983756,-0.31236,-0.273274,0.648952,-0.381483,-0.677926,0.973348,-0.313855,-0.277727,0.6406,-0.36154
123,-0.676971,0.983884,-0.297906,-0.285644,0.640123,-0.351692,-0.687393,0.971589,-0.299899,-0.287662,0.662512,-0.374832,-0.674265,0.971503,-0.296476,-0.295139,0.636375,-0.361894,-0.685947,0.969105,-0.286554,-0.286816,0.645197,-0.355325
124,-0.691705,0.968453,-0.286548,-0.289178,0.665229,-0.363334,-0.693,0.966375,-0.279723,-0.283132,0.630033,-0.340919,-0.698819,0.97624,-0.273645,-0.295242,0.645591,-0.345634,-0.694242,0.9648,-0.276667,-0.302156,0.651367,-0.378235
125,-0.704463,0.974398,-0.25542,-0.304135,0.655793,-0.338442,-0.702316,0.970354,-0.268162,-0.309233,0.662185,-0.358464,-0.706881,0.956004,-0.251857,-0.307663,0.649372,-0.342691,-0.70482,0.96318,-0.254082,-0.314338,0.653057,-0.346348
126,-0.720916,0.970444,-0.23898,-0.33084,0.64684,-0.339504,-0.723,0.968586,-0.238193,-0.297338,0.648285,-0.343293,-0.727118,0.962076,-0.245822,-0.3229,0.646052,-0.34875,-0.718739,0.960187,-0.239229,-0.325667,0.655009,-0.333959
127,-0.730706,0.949146,-0.222974,-0.329328,0.644882,-0.31657,-0.736509,0.958551,-0.22132,-0.330705,0.649539,-0.323856,-0.732314,0.961784,-0.226039,-0.315844,0.641725,-0.332666,-0.733139,0.958958,-0.219409,-0.348086,0.644026,-0.342646
128,-0.744762,0.954487,-0.203002,-0.336822,0.657772,-0.318603,-0.755995,0.957425,-0.204011,-0.320114,0.648465,-0.313299,-0.746596,0.946733,-0.209367,-0.334313,0.651826,-0.312946,-0.742675,0.939554,-0.20423,-0.326138,0.652826,-0.324494
129,-0.748426,0.935619,-0.187893,-0.353669,0.654518,-0.300384,-0.761879,0.940956,-0.189447,-0.357569,0.650622,-0.297934,-0.755547,0.947182,-0.182858,-0.341254,0.639971,-0.299128,-0.756147,0.938198,-0.189447,-0.349488,0.681195,-0.301725
130,-0.765523,0.942248,-0.16796,-0.359768,0.655952,-0.288728,-0.776084,0.93107,-0.15881,-0.36523,0.654012,-0.286275,-0.77258,0.928908,-0.168748,-0.353037,0.658866,-0.289001,-0.769535,0.939317,-0.164161,-0.363292,0.64496,-0.314888
131,-0.784969,0.925154,-0.14817,-0.363382,0.65736,-0.282031,-0.786552,0.928389,-0.142201,-0.353933,0.649392,-0.288928,-0.780238,0.927805,-0.143862,-0.354431,0.635078,-0.284053,-0.774466,0.937864,-0.147174,-0.373456,0.652909,-0.296694
132,-0.798815,0.92143,-0.127368,-0.380049,0.638229,-0.286761,-0.79028,0.920587,-0.137833,-0.384186,0.665442,-0.256793,-0.793322,0.923471,-0.122458,-0.378024,0.65222,-0.271325,-0.788877,0.925039,-0.128928,-0.38138,0.663051,-0.268213
133,-0.812523,0.918705,-0.105877,-0.39549,0.636913,-0.261565,-0.807233,0.911302,-0.116748,-0.382951,0.636142,-0.255203,-0.808746,0.918626,-0.105692,-0.402687,0.642552,-0.239092,-0.812819,0.910356,-0.112479,-0.383491,0.657647,-0.266879
134,-0.818081,0.899341,-0.10372,-0.393925,0.664785,-0.256295,-0.822013,0.905782,-0.08733,-0.416727,0.652636,-0.243287,-0.806825,0.902437,-0.083503,-0.395845,0.650824,-0.259069,-0.815952,0.903489,-0.091148,-0.393449,0.632172,-0.244181
135,-0.819608,0.895479,-0.07709,-0.408843,0.637912,-0.249777,-0.828825,0.902712,-0.079232,-0.396457,0.643867,-0.22896,-0.822544,0.899421,-0.064045,-0.413987,0.646076,-0.224193,-0.817802,0.90226,-0.071609,-0.408981,0.644755,-0.232091
136,-0.832304,0.895585,-0.047686,-0.428473,0.642538,-0.232345,-0.838262,0.893938,-0.055814,-0.425232,0.628352,-0.234645,-0.833102,0.892073,-0.053991,-0.421488,0.662095,-0.229336,-0.839887,0.890684,-0.053894,-0.416546,0.654029,-0.230409
137,-0.844314,0.879873,-0.026344,-0.436393,0.614732,-0.213055,-0.84902,0.890059,-0.042056,-0.433742,0.651283,-0.223976,-0.848275,0.882444,-0.030647,-0.437363,0.658862,-0.202493,-0.851927,0.887313,-0.033234,-0.438579,0.644373,-0.207415
138,-0.86587,0.873884,-0.014651,-0.442598,0.628738,-0.199529,-0.85386,0.881489,-0.018247,-0.431578,0.642687,-0.200556,-0.850969,0.869552,-0.023639,-0.433471,0.643496,-0.190496,-0.861848,0.872237,-0.020665,-0.44554,0.62082,-0.200923
139,-0.866915,0.865727,-0.007664,-0.463813,0.633542,-0.185009,-0.865306,0.860854,0.001864,-0.456223,0.63067,-0.20181,-0.864924,0.867077,0.000825,-0.452561,0.653824,-0.209678,-0.871914,0.857281,-0.003359,-0.446126,0.652018,-0.203127
140,-0.870979,0.860565,0.018321,-0.441935,0.622172,-0.177951,-0.86453,0.856869,0.021245,-0.446326,0.620543,-0.192677,-0.880615,0.864143,0.008339,-0.470117,0.624059,-0.193356,-0.864061,0.864697,0.018628,-0.451317,0.643141,-0.160866
141,-0.892112,0.84783,0.045559,-0.450631,0.629071,-0.17573,-0.881048,0.853958,0.036746,-0.465195,0.634854,-0.147233,-0.886478,0.843905,0.038825,-0.453589,0.621344,-0.148472,-0.886801,0.842708,0.038118,-0.47821,0.64264,-0.167381
142,-0.886594,0.830022,0.061414,-0.468094,0.638953,-0.157925,-0.894506,0.835313,0.05834,-0.477808,0.620062,-0.153717,-0.899739,0.837473,0.058782,-0.475305,0.622667,-0.150883,-0.893588,0.847891,0.051135,-0.481017,0.613321,-0.162512
143,-0.899739,0.817194,0.0756,-0.490192,0.630834,-0.164596,-0.902547,0.828193,0.076721,-0.475182,0.607971,-0.142932,-0.898737,0.818389,0.094459,-0.464801,0.625946,-0.13721,-0.90238,0.828777,0.082294,-0.483704,0.632111,-0.159577
144,-0.912967,0.812843,0.094936,-0.476834,0.617757,-0.134028,-0.914549,0.812022,0.094875,-0.472429,0.599208,-0.122031,-0.900835,0.814091,0.084968,-0.488523,0.61266,-0.131173,-0.90407,0.809416,0.099721,-0.472386,0.618665,-0.131684
145,-0.926887,0.804934,0.109633,-0.485769,0.61897,-0.135407,-0.913084,0.815493,0.117404,-0.508928,0.613818,-0.110465,-0.923614,0.793936,0.117002,-0.49162,0.607375,-0.101378,-0.913926,0.796474,0.110417,-0.510382,0.627435,-0.118507
146,-0.931318,0.796278,0.136577,-0.514921,0.608759,-0.090184,-0.923142,0.788351,0.131377,-0.479806,0.612113,-0.125088,-0.926976,0.784633,0.128316,-0.505255,0.614739,-0.103766,-0.920145,0.782606,0.13066,-0.493075,0.615343,-0.089298
147,-0.93575,0.774702,0.151965,-0.49688,0.617038,-0.096653,-0.926775,0.777607,0.15434,-0.527974,0.596755,-0.109839,-0.932562,0.775906,0.161254,-0.506298,0.604748,-0.102903,-0.93161,0.771648,0.15579,-0.512847,0.60183,-0.105814
148,-0.941792,0.765733,0.173909,-0.523896,0.607432,-0.082801,-0.929749,0.768951,0.165832,-0.516528,0.591165,-0.088841,-0.937065,0.765392,0.17236,-0.518306,0.614684,-0.09106,-0.944598,0.758359,0.182043,-0.521469,0.581344,-0.089958
149,-0.947241,0.754236,0.189969,-0.522534,0.597653,-0.078309,-0.941777,0.755475,0.19048,-0.529743,0.603617,-0.060641,-0.942788,0.747386,0.184484,-0.538858,0.608154,-0.060231,-0.948655,0.756304,0.189507,-0.539224,0.585971,-0.070511
150,-0.952864,0.74795,0.20924,-0.536087,0.586674,-0.061526,-0.958446,0.740008,0.201517,-0.555775,0.582569,-0.083534,-0.955567,0.740345,0.20993,-0.543004,0.596253,-0.054154,-0.953384,0.745442,0.211937,-0.524849,0.588669,-0.078556
151,-0.954109,0.734933,0.222228,-0.529212,0.596175,-0.044121,-0.95752,0.731446,0.221971,-0.549911,0.577263,-0.055527,-0.953279,0.7308,0.228921,-0.543538,0.578972,-0.046836,-0.956649,0.731792,0.227933,-0.557951,0.583721,-0.054467
152,-0.962341,0.713805,0.250311,-0.540359,0.571436,-0.031025,-0.968465,0.709939,0.24113,-0.549893,0.567157,-0.052479,-0.957664,0.715294,0.249952,-0.545135,0.572368,-0.042975,-0.959478,0.714249,0.247906,-0.54734,0.573263,-0.029417
153,-0.963473,0.702944,0.264988,-0.565106,0.573391,-0.037646,-0.969686,0.708927,0.265258,-0.553824,0.589488,-0.008787,-0.978337,0.706048,0.265097,-0.560263,0.569871,-0.023743,-0.96192,0.704457,0.260101,-0.556598,0.570027,-0.008067
154,-0.968269,0.689444,0.292502,-0.549561,0.549224,0.007838,-0.963378,0.698206,0.283807,-0.546878,0.569985,-0.004474,-0.977206,0.685445,0.277971,-0.547148,0.566924,-0.018914,-0.970468,0.694296,0.284051,-0.548416,0.563382,-0.013901
155,-0.97885,0.684363,0.3015,-0.57987,0.56166,0.015184,-0.967654,0.678526,0.302431,-0.548658,0.583455,-0.003946,-0.978767,0.670641,0.290895,-0.566476,0.549658,0.007615,-0.969534,0.685813,0.316712,-0.57512,0.554907,-0.011694
156,-0.984775,0.663557,0.314234,-0.55718,0.554947,0.018964,-0.978231,0.66375,0.312904,-0.576064,0.559147,0.008389,-0.981003,0.663604,0.318529,-0.571253,0.556649,0.005961,-0.972143,0.658562,0.317962,-0.579623,0.54289,0.028515
157,-0.986062,0.647365,0.333098,-0.58997,0.570842,0.031999,-0.98249,0.646979,0.336772,-0.576967,0.547382,0.025635,-0.984855,0.643383,0.338477,-0.576241,0.543275,0.009054,-0.983776,0.654717,0.335109,-0.591735,0.549075,0.039747
158,-0.976772,0.628999,0.350586,-0.585753,0.557517,0.031575,-0.986967,0.639935,0.350392,-0.572825,0.557372,0.053442,-0.985911,0.642802,0.350199,-0.582145,0.542166,0.043306,-0.998074,0.62802,0.361348,-0.60006,0.551465,0.032263
159,-0.991339,0.617252,0.371138,-0.583877,0.549725,0.062701,-0.985074,0.627966,0.372196,-0.594267,0.530463,0.050359,-0.985864,0.621845,0.367605,-0.595214,0.525502,0.065756,-0.9881,0.62255,0.369793,-0.582255,0.552645,0.03371
160,-0.994759,0.615213,0.389828,-0.56999,0.531723,0.064418,-0.977012,0.609553,0.392571,-0.592107,0.546903,0.075398,-1.003046,0.598644,0.393795,-0.588282,0.537868,0.065604,-0.992831,0.610822,0.382005,-0.591523,0.529289,0.075761
161,-0.988311,0.588116,0.409366,-0.603181,0.511294,0.067461,-0.986454,0.589769,0.40357,-0.600561,0.518805,0.068457,-0.989029,0.598281,0.401605,-0.581347,0.522653,0.072034,-1.000109,0.590915,0.400177,-0.589182,0.516777,0.091799
162,-0.995551,0.574434,0.424498,-0.601955,0.503052,0.095675,-0.99504,0.577347,0.420282,-0.596236,0.536548,0.097863,-0.991757,0.572063,0.42007,-0.581557,0.518538,0.08967,-0.997006,0.569809,0.431241,-0.594645,0.519046,0.088319
163,-0.998225,0.555617,0.431027,-0.611065,0.510739,0.101778,-0.998663,0.564506,0.445811,-0.614841,0.509987,0.089962,-1.001713,0.558972,0.447096,-0.602167,0.505813,0.101821,-0.99545,0.563008,0.443761,-0.604741,0.503266,0.096725
164,-1.005373,0.5467,0.446496,-0.607335,0.506625,0.110914,-0.99132,0.547342,0.45936,-0.618699,0.51803,0.121347,-1.001252,0.544367,0.455684,-0.610589,0.49757,0.117094,-0.989586,0.54298,0.456572,-0.601911,0.516225,0.09422
165,-1.00377,0.520196,0.468247,-0.626404,0.506135,0.130291,-1.000734,0.523651,0.469982,-0.620953,0.483976,0.130618,-1.000996,0.526847,0.473813,-0.605238,0.496695,0.100972,-0.994007,0.530388,0.47986,-0.60636,0.492138,0.110537
166,-0.999607,0.502923,0.492271,-0.628835,0.476111,0.13297,-1.001261,0.5069,0.491046,-0.628081,0.476045,0.141277,-1.000389,0.509903,0.48199,-0.619924,0.489909,0.130404,-1.003855,0.513984,0.490604,-0.61185,0.495279,0.140334
167,-0.539729,0.258509,0.262054,-1.927392,1.478964,0.480246,-0.38861,0.19625,0.203431,-2.311942,1.750164,0.53962,-0.14605,0.088209,0.083672,-2.997488,2.283656,0.703124,-0.386239,0.181969,0.199761,-2.31721,1.754201,0.545004
168,-0.526356,0.248286,0.268061,-1.940687,1.468498,0.503308,-0.387601,0.19123,0.201721,-2.330424,1.720788,0.593023,-0.157545,0.078138,0.078923,-3.006005,2.213371,0.759316,-0.397652,0.189067,0.201274,-2.315367,1.740782,0.594206
169,-0.525981,0.23856,0.284129,-1.96089,1.428006,0.518769,-0.381593,0.177326,0.22024,-2.330312,1.697485,0.655465,-0.149,0.069325,0.084434,-3.011178,2.212735,0.826374,-0.392961,0.177303,0.20663,-2.342484,1.716323,0.631558
170,-0.520362,0.229878,0.284939,-1.975717,1.37755,0.549835,-0.394962,0.178493,0.217172,-2.359124,1.674955,0.685104,-0.133826,0.063817,0.077854,-3.031167,2.145888,0.881088,-0.388851,0.170157,0.219996,-2.362865,1.68529,0.683868
171,-0.518738,0.218691,0.295674,-1.970094,1.37388,0.612936,-0.387502,0.160847,0.219888,-2.350065,1.613555,0.723945,-0.153673,0.072103,0.084215,-3.033648,2.101622,0.92003,-0.389005,0.165301,0.223105,-2.370786,1.633428,0.718272
172,-0.52358,0.219212,0.304833,-1.973527,1.34148,0.629757,-0.380785,0.161134,0.231681,-2.350104,1.583036,0.76744,-0.143629,0.057017,0.087997,-3.071781,2.061327,0.997943,-0.399973,0.154057,0.221624,-2.349776,1.615045,0.765003
173,-0.528966,0.204305,0.318582,-2.003108,1.303948,0.669471,-0.394687,0.161569,0.231885,-2.373793,1.576644,0.815884,-0.150165,0.054067,0.087019,-3.066412,2.012374,1.058292,-0.387119,0.155442,0.235048,-2.373855,1.580116,0.818471
174,-0.521029,0.203047,0.328494,-2.007511,1.266829,0.721149,-0.384206,0.140153,0.244683,-2.377814,1.514316,0.86128,-0.14978,0.057486,0.094651,-3.048582,1.970676,1.116885,-0.387636,0.144418,0.240136,-2.386468,1.529763,0.864066
175,-0.526883,0.189806,0.341531,-1.994848,1.263881,0.760537,-0.403669,0.142268,0.247356,-2.393397,1.506215,0.906981,-0.149806,0.059314,0.088598,-3.077978,1.908419,1.153723,-0.390499,0.144691,0.245683,-2.387111,1.476728,0.881321
176,-0.516832,0.180768,0.335134,-1.998344,1.229335,0.774227,-0.377629,0.134115,0.250534,-2.391659,1.456928,0.954917,-0.137068,0.049661,0.095202,-3.091248,1.890506,1.224699,-0.38717,0.130567,0.247535,-2.402827,1.44641,0.933637
177,-0.517411,0.176682,0.343957,-2.022473,1.197247,0.819098,-0.382188,0.128888,0.267275,-2.409582,1.417369,0.985132,-0.140238,0.042297,0.095852,-3.104893,1.836806,1.274379,-0.392691,0.127879,0.260396,-2.405287,1.409303,0.986465
178,-0.515651,0.154115,0.359013,-2.011743,1.15363,0.859371,-0.378648,0.120792,0.266994,-2.426408,1.394485,1.014089,-0.140677,0.048758,0.104185,-3.109466,1.792798,1.316594,-0.384968,0.120027,0.264549,-2.390495,1.378945,1.025781
179,-0.508671,0.146531,0.375572,-2.036462,1.123259,0.906159,-0.380422,0.117974,0.269066,-2.399405,1.330854,1.060237,-0.146761,0.043781,0.097416,-3.108831,1.734945,1.376939,-0.379625,0.120081,0.26453,-2.403754,1.363586,1.055103
180,-0.515228,0.14344,0.369893,-2.024387,1.087125,0.928962,-0.378991,0.106789,0.265324,-2.405282,1.310976,1.115203,-0.144891,0.047242,0.112294,-3.117988,1.679359,1.434295,-0.388333,0.10097,0.271548,-2.409235,1.309704,1.099283
181,-0.50802,0.136469,0.379356,-2.002463,1.063642,0.960648,-0.375454,0.09381,0.292265,-2.4034,1.252419,1.136353,-0.142155,0.033909,0.110547,-3.130715,1.659131,1.492249,-0.379048,0.098465,0.279619,-2.421147,1.259832,1.142264
182,-0.507724,0.117441,0.383848,-2.024437,1.041494,1.000014,-0.384294,0.096811,0.286755,-2.413149,1.220612,1.196053,-0.139309,0.03539,0.10978,-3.129063,1.588363,1.520184,-0.372849,0.094124,0.286714,-2.403673,1.227943,1.185063
183,-0.503983,0.113854,0.387464,-2.011047,1.009015,1.023646,-0.370542,0.082754,0.296703,-2.413864,1.186946,1.221461,-0.150334,0.03574,0.114877,-3.114418,1.541374,1.586142,-0.363759,0.07964,0.290936,-2.415105,1.203422,1.236927
184,-0.505745,0.101229,0.388765,-2.00714,0.970288,1.06203,-0.372898,0.07996,0.297612,-2.409865,1.1525,1.254498,-0.137756,0.028981,0.11065,-3.136917,1.478069,1.629865,-0.37585,0.078776,0.291407,-2.409689,1.156716,1.267727
185,-0.48801,0.089567,0.401214,-2.019456,0.934683,1.073976,-0.36885,0.064032,0.294932,-2.395876,1.108118,1.302371,-0.140407,0.024856,0.117702,-3.138348,1.438683,1.69587,-0.368897,0.066512,0.306678,-2.412274,1.116443,1.295825
186,-0.491958,0.082784,0.411941,-2.01617,0.896315,1.121291,-0.373631,0.059663,0.307807,-2.402114,1.049729,1.345979,-0.138181,0.038779,0.113567,-3.109946,1.390532,1.73541,-0.365007,0.067159,0.302107,-2.401699,1.07727,1.340286
187,-0.486578,0.072082,0.406817,-2.024247,0.86058,1.149599,-0.365507,0.063537,0.298965,-2.408686,1.031993,1.37446,-0.131242,0.013099,0.12084,-3.118482,1.329175,1.77319,-0.366161,0.054737,0.304659,-2.389946,1.014109,1.375786
188,-0.487281,0.066226,0.422745,-2.019966,0.819764,1.180156,-0.367218,0.044269,0.304992,-2.392653,1.018351,1.414151,-0.137554,0.023113,0.113976,-3.0939,1.275169,1.825868,-0.365849,0.047166,0.315751,-2.416671,1.005202,1.397069
189,-0.481644,0.063108,0.424412,-2.013127,0.78862,1.205451,-0.361381,0.041211,0.320993,-2.397345,0.939433,1.444339,-0.142756,0.018215,0.120867,-3.100809,1.236169,1.872768,-0.351603,0.040208,0.312968,-2.394985,0.957078,1.446889
190,-0.482239,0.044357,0.429747,-1.985048,0.75082,1.234428,-0.347254,0.039419,0.325356,-2.368861,0.911756,1.491568,-0.134916,0.014599,0.124332,-3.078666,1.161128,1.917413,-0.350602,0.032218,0.322951,-2.379792,0.903999,1.478432
191,-0.475266,0.042495,0.435943,-1.988977,0.728239,1.298843,-0.35101,0.019184,0.333262,-2.388254,0.856449,1.516424,-0.139746,0.015552,0.125406,-3.084111,1.081667,1.976227,-0.343208,0.029476,0.320909,-2.380587,0.860304,1.517598
192,-0.461926,0.02276,0.439393,-1.983148,0.710706,1.322205,-0.350029,0.015775,0.32381,-2.362398,0.819969,1.549282,-0.137378,0.012294,0.130165,-3.083617,1.069031,2.024313,-0.348446,0.016064,0.328871,-2.382332,0.807539,1.558054
193,-0.461588,0.011452,0.447544,-1.989848,0.644503,1.324272,-0.341846,0.010396,0.341095,-2.374553,0.771617,1.600174,-0.133232,0.001695,0.125416,-3.052274,0.998868,2.069347,-0.344078,0.014398,0.331686,-2.378128,0.773583,1.599161
194,-0.453445,0.002211,0.453558,-1.975395,0.611889,1.348526,-0.340756,0.005193,0.335121,-2.359478,0.723042,1.633725,-0.131122,0.001203,0.129481,-3.040639,0.955347,2.10167,-0.339929,0.008774,0.341457,-2.365987,0.731023,1.616338
195,-0.459194,-0.011793,0.466081,-1.959861,0.589511,1.379509,-0.33783,-0.008636,0.335612,-2.346612,0.686942,1.658451,-0.128326,-0.00139,0.131328,-3.04727,0.894627,2.134293,-0.346137,-0.006885,0.342825,-2.341142,0.680129,1.652728
196,-0.441807,-0.014639,0.470355,-1.960195,0.541319,1.436157,-0.331779,-0.004725,0.339014,-2.340419,0.644493,1.698342,-0.128014,-0.001237,0.130289,-3.01031,0.819914,2.19746,-0.323134,-0.006357,0.353169,-2.338455,0.647562,1.702382
197,-0.440285,-0.02699,0.475831,-1.930711,0.507234,1.431212,-0.333502,-0.019118,0.347515,-2.327114,0.585339,1.739113,-0.118541,-0.008947,0.124037,-2.995509,0.759266,2.237802,-0.331939,-0.01502,0.350295,-2.313998,0.606308,1.725344
198,-0.441044,-0.030472,0.471951,-1.919681,0.465062,1.486239,-0.329616,-0.019188,0.352142,-2.320802,0.552733,1.747202,-0.122682,-0.008544,0.13103,-2.995947,0.722938,2.262899,-0.327182,-0.022194,0.346203,-2.324095,0.556583,1.762375
199,-0.441839,-0.051065,0.478375,-1.929268,0.423226,1.493174,-0.321513,-0.038391,0.347252,-2.27092,0.515585,1.800724,-0.120785,-0.013192,0.137237,-2.953693,0.654529,2.314674,-0.324401,-0.041965,0.36042,-2.295825,0.50418,1.783017
200,-0.43489,-0.057387,0.475984,-1.912094,0.395824,1.519294,-0.319664,-0.046017,0.35985,-2.294239,0.470882,1.821368,-0.130606,-0.019845,0.133291,-2.954282,0.588117,2.361203,-0.315422,-0.041319,0.355064,-2.268885,0.482162,1.813503
201,-0.420492,-0.057676,0.482785,-1.918617,0.360914,1.549118,-0.314121,-0.048788,0.36802,-2.285396,0.410457,1.855605,-0.118994,-0.009813,0.139529,-2.948385,0.523363,2.379196,-0.312347,-0.048162,0.363775,-2.27849,0.436937,1.831601
202,-0.411791,-0.083367,0.484046,-1.89696,0.331551,1.572364,-0.309225,-0.061338,0.363664,-2.277904,0.37348,1.897295,-0.121156,-0.018865,0.136253,-2.923683,0.501363,2.425245,-0.308929,-0.052729,0.358067,-2.260204,0.376843,1.88361
203,-0.404287,-0.085183,0.492233,-1.882947,0.26303,1.582439,-0.303011,-0.059333,0.366822,-2.24148,0.343695,1.899423,-0.111165,-0.020529,0.142663,-2.891965,0.404097,2.452806,-0.306654,-0.062749,0.368739,-2.225463,0.322732,1.900743
204,-0.399298,-0.097934,0.491012,-1.845487,0.263455,1.605722,-0.307047,-0.072329,0.37762,-2.217688,0.290233,1.920851,-0.115913,-0.023129,0.144288,-2.863912,0.364331,2.502785,-0.306344,-0.070497,0.369567,-2.209707,0.292475,1.95145
