sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
102,-0.340891,0.987543,-0.640032,-0.039425,0.508207,-0.496007,-0.33734,0.980927,-0.647172,-0.031777,0.531751,-0.491878,-0.341497,0.991991,-0.644853,-0.038822,0.535619,-0.491052,-0.339527,0.9862,-0.646046,-0.035453,0.528002,-0.492113
103,-0.363213,0.978055,-0.62693,-0.033052,0.517992,-0.477751,-0.36256,0.98516,-0.624478,-0.044557,0.519967,-0.485677,-0.359382,0.989609,-0.627183,-0.062049,0.534147,-0.484454,-0.361129,0.99263,-0.626869,-0.049487,0.525376,-0.471334
104,-0.389176,0.987412,-0.610689,-0.067998,0.534643,-0.481769,-0.384568,0.995719,-0.603968,-0.031936,0.544235,-0.479134,-0.379587,1.001212,-0.614074,-0.04703,0.528576,-0.476624,-0.381248,0.988698,-0.616865,-0.044585,0.534495,-0.477192
105,-0.405013,0.979336,-0.593259,-0.07717,0.540804,-0.484041,-0.394298,0.993897,-0.587192,-0.057736,0.534806,-0.457316,-0.396457,0.995209,-0.598026,-0.053138,0.533141,-0.493432,-0.399632,1.001678,-0.600221,-0.066486,0.538131,-0.47375
106,-0.409815,0.992992,-0.579639,-0.079399,0.542225,-0.47279,-0.406685,0.9977,-0.589698,-0.066882,0.542624,-0.479163,-0.404064,0.990395,-0.58645,-0.074923,0.538338,-0.464419,-0.411401,0.998601,-0.581083,-0.087839,0.537622,-0.485459
107,-0.442858,0.996675,-0.564209,-0.095421,0.538675,-0.443796,-0.435373,1.004135,-0.573362,-0.094896,0.547715,-0.474122,-0.428036,0.992226,-0.563981,-0.094642,0.563681,-0.451202,-0.432865,0.98749,-0.56052,-0.087705,0.551979,-0.466529
108,-0.449469,0.994176,-0.555738,-0.109566,0.56452,-0.454143,-0.450365,0.999195,-0.545982,-0.091393,0.564639,-0.453197,-0.452559,0.991588,-0.553261,-0.091416,0.53477,-0.472545,-0.448618,1.00045,-0.551593,-0.087555,0.546372,-0.453834
109,-0.468386,1.000349,-0.537972,-0.113648,0.547347,-0.441691,-0.457733,1.008476,-0.529436,-0.118183,0.546287,-0.453621,-0.46342,0.997695,-0.535861,-0.102148,0.55429,-0.45618,-0.460678,0.994257,-0.539572,-0.107052,0.554173,-0.436574
110,-0.481961,0.998384,-0.514623,-0.115879,0.553111,-0.436548,-0.486622,1.001154,-0.514997,-0.117656,0.55762,-0.414642,-0.470634,1.002667,-0.509798,-0.104248,0.54972,-0.427567,-0.473949,0.993505,-0.517804,-0.124089,0.561777,-0.438286
111,-0.500573,0.992419,-0.506875,-0.145009,0.570647,-0.427173,-0.492372,1.00376,-0.508599,-0.133048,0.564231,-0.435845,-0.504159,0.998366,-0.500824,-0.126264,0.571565,-0.432964,-0.498217,0.997272,-0.502105,-0.13976,0.569387,-0.423801
112,-0.52001,0.99926,-0.484014,-0.13722,0.544744,-0.421758,-0.511942,1.000715,-0.489384,-0.14031,0.575815,-0.432472,-0.517713,1.00028,-0.488544,-0.154114,0.557732,-0.42008,-0.517181,0.994456,-0.482348,-0.139956,0.562831,-0.409926
113,-0.520462,1.006813,-0.461104,-0.152217,0.562235,-0.409421,-0.534496,0.997524,-0.463985,-0.157432,0.590574,-0.41374,-0.533133,0.997526,-0.467155,-0.15588,0.557887,-0.420771,-0.53486,1.001337,-0.467273,-0.166499,0.573803,-0.410805
114,-0.548909,0.997343,-0.453345,-0.16552,0.546753,-0.414867,-0.543047,0.990083,-0.456197,-0.152631,0.550692,-0.406403,-0.552913,0.995491,-0.453416,-0.168554,0.567896,-0.413355,-0.537361,1.00597,-0.451126,-0.164759,0.561565,-0.396061
115,-0.56742,1.005235,-0.434017,-0.186257,0.569734,-0.403124,-0.561907,1.002614,-0.436593,-0.177442,0.564123,-0.412258,-0.55876,0.998692,-0.43286,-0.172406,0.569739,-0.409856,-0.560418,0.99613,-0.437782,-0.182184,0.576717,-0.420256
116,-0.57727,0.996635,-0.427157,-0.193798,0.570952,-0.393499,-0.566342,0.995675,-0.413862,-0.155578,0.551806,-0.386021,-0.580432,0.996726,-0.420542,-0.179727,0.573245,-0.387277,-0.583838,1.000342,-0.421476,-0.182666,0.581708,-0.387288
117,-0.602809,0.980356,-0.39961,-0.190656,0.580091,-0.376995,-0.593241,0.993291,-0.400294,-0.182188,0.579433,-0.36764,-0.595928,0.992886,-0.40744,-0.203974,0.585655,-0.396504,-0.597709,0.993835,-0.402176,-0.195922,0.574045,-0.382508
118,-0.605374,0.994818,-0.384025,-0.178347,0.579078,-0.364692,-0.604338,0.990483,-0.38675,-0.208484,0.57353,-0.377857,-0.607243,0.999553,-0.382479,-0.20829,0.587963,-0.374529,-0.610537,0.995107,-0.384705,-0.216841,0.587534,-0.376715
119,-0.629502,0.98694,-0.371465,-0.213806,0.588548,-0.364503,-0.61923,0.995891,-0.365191,-0.225508,0.593451,-0.372464,-0.620791,0.983228,-0.365513,-0.21278,0.568501,-0.359806,-0.616868,0.992826,-0.37055,-0.22909,0.573151,-0.365005
120,-0.633452,0.986769,-0.350348,-0.222858,0.596155,-0.350571,-0.642553,0.988759,-0.34274,-0.223958,0.582524,-0.364337,-0.638239,0.991196,-0.352973,-0.217358,0.592616,-0.362,-0.632906,0.994365,-0.346394,-0.209398,0.570729,-0.362818
121,-0.642765,0.984819,-0.334194,-0.222673,0.588077,-0.364621,-0.64992,0.986789,-0.329818,-0.227991,0.574633,-0.351365,-0.651798,0.987176,-0.322727,-0.219341,0.599487,-0.348146,-0.651705,0.985813,-0.327943,-0.220333,0.572951,-0.344094
122,-0.672049,0.976086,-0.306831,-0.241201,0.587394,-0.337722,-0.667008,0.972001,-0.311428,-0.24238,0.581504,-0.332198,-0.674327,0.964104,-0.315256,-0.250759,0.588772,-0.335935,-0.664247,0.976769,-0.311797,-0.259746,0.561174,-0.338254
123,-0.680929,0.972254,-0.292694,-0.252824,0.571784,-0.323039,-0.68422,0.974865,-0.291319,-0.270226,0.562771,-0.32323,-0.679093,0.967082,-0.296099,-0.253157,0.578023,-0.342824,-0.685784,0.972612,-0.304735,-0.235731,0.590044,-0.318639
124,-0.694263,0.966651,-0.269927,-0.264837,0.587775,-0.314539,-0.686829,0.975293,-0.274118,-0.265247,0.58744,-0.314694,-0.698725,0.97409,-0.281678,-0.260915,0.579239,-0.329141,-0.690438,0.967213,-0.284484,-0.251885,0.568292,-0.319218
125,-0.705079,0.967905,-0.25996,-0.28365,0.571169,-0.307094,-0.703614,0.956886,-0.25883,-0.279926,0.580458,-0.323229,-0.717139,0.957358,-0.256889,-0.283258,0.582017,-0.312335,-0.70086,0.960052,-0.259274,-0.284971,0.585253,-0.323568
126,-0.722384,0.957716,-0.246251,-0.284622,0.601105,-0.309767,-0.718798,0.952764,-0.23526,-0.281721,0.582151,-0.31325,-0.717701,0.951182,-0.239978,-0.293594,0.580822,-0.301502,-0.72061,0.959378,-0.238,-0.275993,0.576997,-0.298226
127,-0.742816,0.956806,-0.232529,-0.29065,0.588434,-0.295377,-0.725434,0.959852,-0.230734,-0.283367,0.594172,-0.303768,-0.732542,0.961533,-0.216666,-0.304474,0.576356,-0.285434,-0.727468,0.955088,-0.230175,-0.285676,0.576811,-0.289217
128,-0.75745,0.952922,-0.200077,-0.306132,0.587528,-0.285264,-0.754223,0.9429,-0.201081,-0.317735,0.594044,-0.281324,-0.74897,0.951799,-0.205564,-0.300007,0.593934,-0.279392,-0.746938,0.944942,-0.206306,-0.32365,0.587761,-0.290608
129,-0.75122,0.945665,-0.19324,-0.312953,0.586289,-0.264652,-0.750963,0.939021,-0.187079,-0.318262,0.581667,-0.272422,-0.76079,0.932777,-0.178962,-0.309128,0.592806,-0.259446,-0.763957,0.935617,-0.181183,-0.312793,0.579969,-0.282039
130,-0.76819,0.927559,-0.171739,-0.32064,0.583012,-0.254937,-0.771317,0.931103,-0.166424,-0.318846,0.576926,-0.258544,-0.768394,0.941777,-0.1677,-0.341661,0.612443,-0.257484,-0.768544,0.941581,-0.163712,-0.309525,0.582401,-0.2652
131,-0.782931,0.93056,-0.152596,-0.303441,0.585351,-0.262044,-0.777673,0.933423,-0.153198,-0.315122,0.586661,-0.255719,-0.787421,0.929619,-0.148447,-0.33937,0.596331,-0.246501,-0.779357,0.922113,-0.152044,-0.353115,0.585987,-0.284371
132,-0.7874,0.916344,-0.119454,-0.337867,0.59369,-0.243289,-0.783265,0.922728,-0.130609,-0.331859,0.574797,-0.251016,-0.796044,0.920383,-0.127775,-0.332293,0.586192,-0.246341,-0.790902,0.916279,-0.128205,-0.341361,0.601308,-0.253848
133,-0.803779,0.909829,-0.096887,-0.366748,0.588753,-0.234506,-0.807376,0.921456,-0.102656,-0.34575,0.570706,-0.221085,-0.803249,0.922194,-0.109115,-0.352633,0.567571,-0.235947,-0.801811,0.921015,-0.113551,-0.343224,0.594392,-0.218638
134,-0.811134,0.901488,-0.082955,-0.359729,0.584196,-0.223771,-0.819369,0.913322,-0.088303,-0.355167,0.563273,-0.234894,-0.81249,0.908865,-0.089133,-0.353764,0.565527,-0.218428,-0.817793,0.91282,-0.09245,-0.3496,0.57998,-0.223727
135,-0.83385,0.891956,-0.065795,-0.359507,0.560079,-0.218008,-0.832478,0.897119,-0.076533,-0.371033,0.573469,-0.235525,-0.839287,0.900231,-0.070999,-0.36666,0.582316,-0.226035,-0.828266,0.902469,-0.075854,-0.360678,0.575293,-0.20757
136,-0.838495,0.888666,-0.049436,-0.380391,0.584416,-0.183245,-0.836814,0.890588,-0.052354,-0.372821,0.571827,-0.207522,-0.840507,0.890144,-0.051173,-0.365932,0.60075,-0.209299,-0.839481,0.887669,-0.045835,-0.375471,0.582337,-0.219742
137,-0.842424,0.886573,-0.034142,-0.390089,0.58879,-0.191784,-0.853068,0.893501,-0.035961,-0.379844,0.582369,-0.190527,-0.846186,0.88345,-0.038105,-0.380961,0.558164,-0.197842,-0.846333,0.880622,-0.041704,-0.382894,0.594816,-0.207554
138,-0.849944,0.875342,-0.024651,-0.392159,0.564637,-0.169917,-0.851378,0.871342,-0.012584,-0.378338,0.590146,-0.188092,-0.866983,0.866925,-0.014376,-0.377076,0.574433,-0.200068,-0.863173,0.878485,-0.020428,-0.37813,0.57392,-0.174777
139,-0.866098,0.86896,0.004104,-0.402593,0.567151,-0.174237,-0.860626,0.868532,-0.001735,-0.403724,0.585002,-0.167831,-0.860292,0.870179,-0.001347,-0.404768,0.585898,-0.17942,-0.86985,0.863713,0.004415,-0.410976,0.574647,-0.190478
140,-0.868662,0.8501,0.017512,-0.400238,0.554221,-0.174979,-0.873127,0.861019,0.017556,-0.408813,0.575912,-0.163604,-0.872254,0.844754,0.023416,-0.407563,0.575974,-0.153594,-0.878075,0.85684,0.022984,-0.384485,0.562551,-0.155817
141,-0.888356,0.84096,0.043121,-0.398364,0.556361,-0.148606,-0.896227,0.846552,0.039628,-0.402612,0.574422,-0.138075,-0.890543,0.841636,0.040874,-0.406371,0.583127,-0.145321,-0.897012,0.849019,0.048929,-0.4059,0.572074,-0.140742
142,-0.895658,0.836831,0.054927,-0.42755,0.567541,-0.13576,-0.890289,0.837682,0.056434,-0.420438,0.580747,-0.121392,-0.900474,0.839845,0.051365,-0.422624,0.572534,-0.149478,-0.894967,0.83721,0.060143,-0.442797,0.568743,-0.140155
143,-0.908754,0.820961,0.081979,-0.418376,0.559812,-0.134236,-0.904085,0.820554,0.07679,-0.445712,0.57711,-0.131222,-0.899161,0.830049,0.073973,-0.443123,0.574573,-0.126301,-0.896387,0.818855,0.069322,-0.440181,0.554485,-0.11786
144,-0.919176,0.827122,0.088642,-0.444944,0.55645,-0.122957,-0.917081,0.811782,0.100719,-0.43766,0.550717,-0.114706,-0.916333,0.810446,0.090782,-0.450239,0.552478,-0.121071,-0.918389,0.822153,0.102766,-0.444244,0.549367,-0.124341
145,-0.915624,0.801692,0.102579,-0.442821,0.558973,-0.109518,-0.915155,0.802424,0.112147,-0.451344,0.540572,-0.113919,-0.912808,0.800105,0.123024,-0.42877,0.572031,-0.098302,-0.922925,0.801137,0.109346,-0.438946,0.567852,-0.084792
146,-0.927276,0.785249,0.136032,-0.43812,0.530582,-0.097855,-0.929164,0.801994,0.128589,-0.466028,0.574923,-0.096424,-0.926263,0.787354,0.136473,-0.446926,0.54061,-0.121983,-0.930628,0.787221,0.134669,-0.461926,0.560163,-0.084079
147,-0.934405,0.784228,0.148394,-0.445598,0.533796,-0.091943,-0.927941,0.785046,0.15829,-0.468278,0.530419,-0.087885,-0.931684,0.782133,0.145905,-0.469674,0.547792,-0.06438,-0.930534,0.781551,0.15672,-0.484512,0.546959,-0.074545
148,-0.941255,0.764785,0.167618,-0.45558,0.538471,-0.078781,-0.941384,0.765981,0.16529,-0.473358,0.534767,-0.090225,-0.945086,0.759591,0.172135,-0.472542,0.546679,-0.058767,-0.936693,0.762511,0.168005,-0.454852,0.543171,-0.055279
149,-0.949013,0.750705,0.187845,-0.467261,0.536422,-0.078014,-0.943105,0.752734,0.186859,-0.472648,0.535322,-0.057315,-0.941568,0.757899,0.188708,-0.472702,0.537227,-0.069652,-0.940766,0.763474,0.185071,-0.46281,0.540841,-0.067154
150,-0.942186,0.735687,0.206318,-0.468822,0.545573,-0.07585,-0.952533,0.739211,0.212355,-0.47404,0.531187,-0.053432,-0.946782,0.749758,0.206606,-0.479357,0.526577,-0.051388,-0.94665,0.733198,0.210495,-0.476422,0.519445,-0.062025
151,-0.953738,0.72763,0.220697,-0.483817,0.523684,-0.049831,-0.963868,0.727935,0.218356,-0.496056,0.52594,-0.046502,-0.964571,0.729418,0.225137,-0.487679,0.52578,-0.044146,-0.957521,0.727129,0.222043,-0.492436,0.542686,-0.052233
152,-0.956895,0.719499,0.246087,-0.505592,0.516052,-0.015184,-0.961644,0.715121,0.253215,-0.514175,0.530412,-0.029046,-0.969668,0.725102,0.244501,-0.482373,0.510159,-0.023669,-0.959624,0.71186,0.235647,-0.492038,0.528191,-0.03158
153,-0.968021,0.707951,0.25966,-0.50977,0.53938,-0.02015,-0.962295,0.709567,0.262943,-0.48943,0.519069,-0.023242,-0.960439,0.708374,0.26506,-0.49723,0.507711,-0.01641,-0.967449,0.69895,0.263744,-0.487591,0.516758,-0.010213
154,-0.970997,0.685243,0.288018,-0.506579,0.507248,-0.018197,-0.967496,0.690049,0.287989,-0.510516,0.508775,0.009202,-0.976437,0.685235,0.273908,-0.506497,0.520665,-0.002235,-0.973615,0.696699,0.282722,-0.479073,0.521415,-0.020337
155,-0.969502,0.676978,0.295666,-0.532764,0.51269,0.002362,-0.972907,0.673175,0.293675,-0.501527,0.502843,0.006088,-0.977811,0.667498,0.302095,-0.525261,0.511601,0.006112,-0.982156,0.681605,0.300149,-0.527196,0.514205,-0.012697
156,-0.979076,0.663539,0.318621,-0.502963,0.521465,0.004773,-0.978654,0.66412,0.323038,-0.533024,0.508874,0.016818,-0.978463,0.664443,0.313493,-0.505473,0.497556,0.015639,-0.977209,0.66756,0.318199,-0.515851,0.496293,0.017004
157,-0.992099,0.644254,0.341656,-0.526293,0.499553,0.020521,-0.985239,0.646577,0.32265,-0.51033,0.500821,0.026675,-0.977953,0.648579,0.3407,-0.528337,0.482288,0.025864,-0.984277,0.642798,0.330458,-0.527441,0.492999,0.021468
158,-0.981932,0.640711,0.349263,-0.508941,0.504882,0.02719,-0.984185,0.635074,0.356659,-0.544162,0.474167,0.058422,-0.973071,0.630125,0.353535,-0.539231,0.486786,0.027466,-0.990334,0.632628,0.340638,-0.528255,0.507713,0.019003
159,-0.990729,0.615423,0.374447,-0.545068,0.483237,0.048344,-0.989967,0.614448,0.364879,-0.522599,0.483269,0.059691,-0.98218,0.6191,0.371099,-0.543432,0.498494,0.038987,-0.986634,0.619967,0.366264,-0.531855,0.464407,0.021399
160,-0.996984,0.594664,0.38826,-0.52103,0.469821,0.055539,-0.993869,0.606636,0.391417,-0.530304,0.481204,0.063161,-0.985345,0.595445,0.390216,-0.537194,0.480325,0.044027,-0.997653,0.600982,0.388249,-0.515957,0.468455,0.060453
161,-0.998528,0.593633,0.39459,-0.537554,0.455261,0.06759,-0.997652,0.579608,0.393362,-0.539042,0.473066,0.067702,-0.993317,0.58395,0.403863,-0.543758,0.475088,0.068069,-0.990792,0.596649,0.406529,-0.540995,0.477887,0.06185
162,-0.997838,0.572237,0.42695,-0.534042,0.462309,0.082797,-0.993318,0.573497,0.421492,-0.557102,0.464662,0.089217,-0.998477,0.576659,0.425805,-0.532758,0.457382,0.081474,-1.000723,0.581175,0.428462,-0.528555,0.465842,0.096919
163,-0.996479,0.560753,0.440138,-0.546949,0.457389,0.077906,-0.992325,0.550608,0.441647,-0.542998,0.475087,0.08689,-1.007238,0.553132,0.442485,-0.546977,0.441452,0.076836,-0.993016,0.555235,0.441226,-0.553001,0.443069,0.097726
164,-0.999972,0.550645,0.448232,-0.538535,0.449273,0.111122,-1.002525,0.543518,0.452087,-0.553289,0.457101,0.117167,-0.991824,0.542868,0.454217,-0.539937,0.427299,0.107363,-0.995969,0.544024,0.464299,-0.548152,0.452061,0.099738
165,-0.995367,0.528377,0.472196,-0.579589,0.435352,0.116803,-0.997543,0.531629,0.47461,-0.549053,0.446233,0.116068,-1.005334,0.528392,0.470772,-0.571594,0.446774,0.130143,-0.996096,0.528822,0.47585,-0.555879,0.447568,0.097843
166,-1.002138,0.511901,0.486513,-0.564357,0.446541,0.124725,-0.999427,0.5077,0.489803,-0.564073,0.419442,0.125005,-0.997125,0.510604,0.495585,-0.582366,0.438267,0.106283,-1.000186,0.518265,0.492058,-0.57238,0.437,0.140754
167,-0.690339,0.527053,0.53536,-1.339789,0.423771,0.14333,-0.626621,0.531467,0.525562,-1.495443,0.409766,0.149389,-0.515802,0.535947,0.544584,-1.765793,0.42311,0.139481,-0.319971,0.550687,0.563025,-2.269394,0.413575,0.126416
168,-0.699093,0.506169,0.545158,-1.336298,0.417399,0.141456,-0.618456,0.512061,0.557163,-1.504426,0.405314,0.156106,-0.509637,0.51876,0.563448,-1.770466,0.399048,0.142916,-0.32387,0.536459,0.589049,-2.284813,0.412254,0.122923
169,-0.685631,0.4775,0.557133,-1.344018,0.405922,0.172119,-0.619258,0.493845,0.569591,-1.5298,0.402765,0.15806,-0.49705,0.501409,0.588276,-1.795363,0.435215,0.147242,-0.320996,0.516933,0.600262,-2.278223,0.389425,0.164074
170,-0.683253,0.471058,0.580067,-1.351893,0.413438,0.172112,-0.627072,0.480019,0.591878,-1.545196,0.422042,0.173774,-0.513147,0.472866,0.601212,-1.794148,0.394466,0.170257,-0.313124,0.495445,0.615588,-2.288914,0.405428,0.160146
171,-0.688695,0.450432,0.593036,-1.369694,0.418536,0.165556,-0.613786,0.459371,0.606649,-1.52878,0.398346,0.185321,-0.515069,0.461529,0.61189,-1.813367,0.396105,0.179632,-0.314814,0.478495,0.625515,-2.30281,0.406636,0.177432
172,-0.686664,0.430205,0.61452,-1.359327,0.401782,0.195517,-0.624035,0.435123,0.624347,-1.531528,0.38,0.180498,-0.516159,0.446973,0.627581,-1.813442,0.393676,0.195335,-0.322228,0.449935,0.651169,-2.337081,0.388858,0.188178
173,-0.679517,0.412523,0.634823,-1.360956,0.366164,0.21029,-0.616792,0.410985,0.640387,-1.555033,0.39497,0.200854,-0.516816,0.423408,0.648826,-1.814613,0.380446,0.198827,-0.318933,0.434559,0.662942,-2.333439,0.407548,0.207698
174,-0.681136,0.396808,0.637585,-1.362037,0.36167,0.217744,-0.622867,0.402858,0.655977,-1.548782,0.365683,0.200075,-0.509844,0.412002,0.661654,-1.828515,0.366501,0.211485,-0.322622,0.419487,0.684976,-2.316726,0.370745,0.212294
175,-0.681856,0.376144,0.663832,-1.384595,0.379455,0.216161,-0.623067,0.383974,0.673786,-1.558247,0.365243,0.224251,-0.506339,0.396562,0.685024,-1.840208,0.362738,0.215391,-0.32192,0.399095,0.707359,-2.353708,0.35861,0.222012
176,-0.679298,0.361206,0.674029,-1.383513,0.366187,0.252099,-0.609401,0.360023,0.680773,-1.555382,0.353472,0.236044,-0.507013,0.363451,0.69893,-1.843864,0.352413,0.217825,-0.318478,0.382243,0.71874,-2.358522,0.37876,0.210796
177,-0.675484,0.34527,0.690168,-1.368107,0.346731,0.240687,-0.608811,0.342916,0.693683,-1.580885,0.362929,0.230023,-0.513739,0.343635,0.721249,-1.849445,0.348093,0.258387,-0.322069,0.355362,0.735837,-2.33857,0.349191,0.218467
178,-0.675613,0.318001,0.712131,-1.384319,0.330348,0.231749,-0.602573,0.327912,0.712853,-1.565072,0.351251,0.24815,-0.511072,0.334811,0.720113,-1.846365,0.325727,0.242589,-0.32145,0.33486,0.752112,-2.352676,0.341111,0.23941
179,-0.678731,0.30482,0.719075,-1.391691,0.339042,0.250189,-0.611606,0.304567,0.731543,-1.560078,0.311922,0.265659,-0.501233,0.315303,0.739419,-1.845966,0.325888,0.265317,-0.320659,0.316691,0.759691,-2.350335,0.325818,0.237795
180,-0.666794,0.282529,0.738524,-1.38979,0.316613,0.262479,-0.596413,0.287803,0.742602,-1.582608,0.332831,0.26534,-0.499539,0.292248,0.759188,-1.850705,0.316841,0.283334,-0.309631,0.298465,0.7737,-2.351677,0.311649,0.266577
181,-0.660122,0.26622,0.748695,-1.387921,0.295279,0.288707,-0.605543,0.26365,0.753113,-1.579042,0.317287,0.299444,-0.494639,0.262422,0.772344,-1.865264,0.294287,0.271557,-0.30489,0.278737,0.799647,-2.380733,0.314706,0.26451
182,-0.670286,0.243983,0.763873,-1.412413,0.307242,0.30737,-0.59241,0.247441,0.76229,-1.557296,0.292146,0.282929,-0.499403,0.252093,0.794564,-1.860734,0.278481,0.287777,-0.303513,0.254375,0.810491,-2.359446,0.287879,0.280652
183,-0.655843,0.220892,0.773195,-1.384195,0.304401,0.290949,-0.59848,0.22404,0.780431,-1.559965,0.287579,0.29583,-0.49643,0.234286,0.796187,-1.845225,0.284055,0.293945,-0.308123,0.236066,0.82402,-2.364661,0.277663,0.307503
184,-0.660455,0.207445,0.778192,-1.383302,0.288406,0.303727,-0.590722,0.217868,0.800433,-1.573221,0.277004,0.310053,-0.47807,0.213777,0.816944,-1.854984,0.305648,0.292583,-0.302881,0.219386,0.841917,-2.353064,0.276981,0.297316
185,-0.655359,0.178526,0.797601,-1.403333,0.259312,0.31046,-0.580588,0.188831,0.809737,-1.558964,0.262704,0.321196,-0.480323,0.190766,0.827605,-1.848638,0.245974,0.313292,-0.297636,0.197937,0.843485,-2.347228,0.267175,0.305154
186,-0.649195,0.166565,0.815931,-1.375541,0.259931,0.333942,-0.587627,0.172587,0.834769,-1.581994,0.242316,0.350081,-0.482823,0.166342,0.833262,-1.845742,0.276562,0.330359,-0.296568,0.176587,0.871139,-2.348902,0.239029,0.321823
187,-0.645001,0.146737,0.824845,-1.408975,0.230896,0.336037,-0.576926,0.140968,0.844906,-1.563847,0.240154,0.330513,-0.46789,0.157553,0.853555,-1.860489,0.254418,0.337052,-0.300475,0.1527,0.872786,-2.352634,0.255104,0.354943
188,-0.634041,0.131777,0.842589,-1.393991,0.243538,0.358587,-0.573784,0.132992,0.849635,-1.556968,0.253904,0.344958,-0.467698,0.138787,0.85291,-1.835484,0.254145,0.343743,-0.295359,0.131003,0.885866,-2.363715,0.232486,0.347675
189,-0.632764,0.109072,0.857716,-1.377248,0.236247,0.346297,-0.568436,0.111653,0.864193,-1.543406,0.199541,0.33783,-0.475439,0.108571,0.867192,-1.827521,0.243071,0.376906,-0.292532,0.106907,0.893264,-2.326451,0.222137,0.343416
190,-0.627647,0.09102,0.868919,-1.380382,0.223138,0.369442,-0.565653,0.096767,0.880378,-1.562611,0.219023,0.372658,-0.470318,0.082628,0.894575,-1.822865,0.209081,0.368581,-0.288629,0.098963,0.910601,-2.326544,0.211642,0.364361
191,-0.628382,0.068958,0.874,-1.37268,0.190122,0.366824,-0.558391,0.067093,0.884898,-1.557639,0.215673,0.372339,-0.458142,0.075875,0.892995,-1.843182,0.199945,0.369586,-0.289526,0.067519,0.926206,-2.337079,0.21796,0.373874
192,-0.616005,0.051851,0.894433,-1.372445,0.192492,0.358202,-0.554366,0.059205,0.889682,-1.536438,0.191571,0.366682,-0.461555,0.052239,0.907177,-1.837095,0.202134,0.393572,-0.280135,0.052285,0.942324,-2.337898,0.20301,0.372708
193,-0.609515,0.031194,0.899183,-1.375072,0.172593,0.388023,-0.552795,0.021298,0.909949,-1.536237,0.191829,0.372666,-0.451616,0.029489,0.927,-1.815267,0.189521,0.377413,-0.282384,0.032973,0.953668,-2.31535,0.174403,0.3941
194,-0.601348,0.016803,0.912146,-1.34354,0.184342,0.389941,-0.539051,0.008001,0.914048,-1.509509,0.174202,0.414199,-0.439802,0.010411,0.929538,-1.83018,0.182129,0.424476,-0.275553,0.012493,0.967188,-2.311556,0.168294,0.393255
195,-0.599512,-0.018034,0.909295,-1.385246,0.158216,0.404269,-0.54302,-0.006962,0.937076,-1.511472,0.177357,0.396236,-0.439803,-0.020644,0.930145,-1.796065,0.17268,0.391472,-0.282793,-0.011547,0.969991,-2.294315,0.173214,0.376723
196,-0.586417,-0.02889,0.921638,-1.336643,0.159405,0.406743,-0.529954,-0.027547,0.935085,-1.533041,0.14967,0.418694,-0.441076,-0.029984,0.945543,-1.792651,0.185571,0.405304,-0.277965,-0.031083,0.979367,-2.327627,0.130543,0.42068
197,-0.585054,-0.043586,0.934354,-1.331818,0.131714,0.42994,-0.529727,-0.047481,0.949032,-1.516295,0.13448,0.414506,-0.430153,-0.047337,0.966056,-1.785831,0.147338,0.437793,-0.269885,-0.061559,0.996771,-2.263325,0.160905,0.43139
198,-0.567472,-0.068957,0.940145,-1.335736,0.144538,0.443673,-0.522943,-0.068392,0.951979,-1.494845,0.117084,0.427403,-0.427043,-0.067608,0.96627,-1.780251,0.12594,0.437111,-0.271074,-0.071428,0.997007,-2.252015,0.117647,0.42617
199,-0.556877,-0.096362,0.949438,-1.327082,0.113762,0.427241,-0.514377,-0.086329,0.968365,-1.509243,0.118043,0.431251,-0.421966,-0.087219,0.983518,-1.751725,0.122224,0.422545,-0.270757,-0.100017,1.004342,-2.235278,0.121467,0.434191
200,-0.559233,-0.103444,0.959476,-1.310968,0.106616,0.434637,-0.517391,-0.116137,0.962097,-1.476884,0.118821,0.451461,-0.417546,-0.103233,0.976873,-1.756412,0.118827,0.441982,-0.268537,-0.116685,1.011172,-2.23428,0.109479,0.443278
201,-0.554214,-0.136666,0.967452,-1.299147,0.096884,0.461324,-0.499541,-0.139243,0.98039,-1.482176,0.119209,0.459133,-0.409939,-0.136693,0.986161,-1.726046,0.087766,0.461907,-0.25775,-0.137766,1.038593,-2.221363,0.101551,0.439116
202,-0.54444,-0.143802,0.970741,-1.297729,0.085457,0.446254,-0.493603,-0.158268,0.984215,-1.455948,0.089699,0.454391,-0.402384,-0.147985,1.003488,-1.705554,0.101237,0.460833,-0.251468,-0.15797,1.029383,-2.195632,0.096407,0.440522
203,-0.533374,-0.16286,0.990402,-1.291451,0.07501,0.451439,-0.4804,-0.164322,0.993273,-1.463185,0.069022,0.470894,-0.392737,-0.168219,1.013132,-1.702988,0.054189,0.46836,-0.242454,-0.174298,1.040074,-2.183042,0.085347,0.453604
204,-0.517025,-0.191122,0.985985,-1.276375,0.07329,0.460073,-0.476279,-0.191655,1.008549,-1.434538,0.06888,0.484632,-0.383982,-0.187881,1.015301,-1.708799,0.063488,0.471702,-0.234884,-0.2004,1.047153,-2.156321,0.054845,0.4767
