sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
102,-0.345816,0.987343,-0.632651,-0.036446,0.565841,-0.555939,-0.342732,0.989881,-0.636566,-0.031389,0.557079,-0.549964,-0.341572,0.988263,-0.637807,-0.035596,0.573303,-0.539834,-0.339471,0.985468,-0.646629,-0.034232,0.560034,-0.548512
103,-0.359169,0.980967,-0.629716,-0.051475,0.556283,-0.521021,-0.35947,0.989944,-0.625022,-0.047464,0.566216,-0.541329,-0.362958,0.983478,-0.626719,-0.043991,0.579669,-0.528786,-0.370871,0.991182,-0.629838,-0.04316,0.598894,-0.52431
104,-0.372059,0.992208,-0.617499,-0.051492,0.580054,-0.524625,-0.374769,1.006956,-0.606305,-0.054379,0.592868,-0.54106,-0.381984,0.993042,-0.617507,-0.054334,0.577115,-0.5351,-0.37628,0.986148,-0.614003,-0.065409,0.588417,-0.524549
105,-0.401938,0.997114,-0.591959,-0.087876,0.602651,-0.529498,-0.395837,0.997825,-0.60555,-0.074187,0.592826,-0.511953,-0.395725,0.985213,-0.595241,-0.074274,0.576777,-0.502299,-0.390288,0.998557,-0.601399,-0.074992,0.606041,-0.527082
106,-0.411536,0.99125,-0.58162,-0.081763,0.589532,-0.520525,-0.414437,0.996223,-0.573572,-0.075713,0.592218,-0.515689,-0.411721,0.994978,-0.579814,-0.106261,0.590721,-0.532321,-0.414098,0.993424,-0.58456,-0.080126,0.600307,-0.515799
107,-0.425844,0.99928,-0.569251,-0.099947,0.610006,-0.511182,-0.432424,0.998569,-0.564278,-0.0886,0.611863,-0.501425,-0.43152,0.998975,-0.570415,-0.09882,0.605165,-0.512602,-0.434934,1.000044,-0.568749,-0.085628,0.620565,-0.495504
108,-0.448289,1.000156,-0.557939,-0.089243,0.620804,-0.508756,-0.453487,0.999052,-0.553667,-0.116937,0.611418,-0.504253,-0.444015,0.992485,-0.548927,-0.11396,0.588053,-0.504723,-0.452091,1.005278,-0.551657,-0.11144,0.613371,-0.49515
109,-0.470055,0.993228,-0.538282,-0.119999,0.616166,-0.472296,-0.467274,0.998022,-0.536304,-0.119843,0.576418,-0.496468,-0.460452,1.003839,-0.540065,-0.125641,0.619136,-0.480823,-0.470452,1.0035,-0.539728,-0.147891,0.598714,-0.486417
110,-0.486592,0.994667,-0.514755,-0.113203,0.61734,-0.469921,-0.479278,1.014761,-0.519506,-0.150129,0.611971,-0.499911,-0.489294,0.997596,-0.514811,-0.126145,0.59947,-0.472142,-0.482927,0.998888,-0.512647,-0.122257,0.603936,-0.465948
111,-0.501933,0.988385,-0.503025,-0.15569,0.618321,-0.484042,-0.498029,1.005085,-0.496962,-0.14641,0.624858,-0.48542,-0.507705,0.993786,-0.500556,-0.13547,0.610581,-0.483411,-0.491248,0.996798,-0.491904,-0.14282,0.623218,-0.473363
112,-0.519155,0.994773,-0.495982,-0.16059,0.644723,-0.475012,-0.517708,1.007564,-0.482722,-0.154251,0.59843,-0.473505,-0.508599,1.003097,-0.488832,-0.157642,0.609896,-0.456369,-0.516365,1.006976,-0.490049,-0.149406,0.621841,-0.451619
113,-0.526632,0.99736,-0.462353,-0.171622,0.639207,-0.454928,-0.536237,0.99578,-0.471162,-0.175723,0.613885,-0.466139,-0.536244,0.996909,-0.468721,-0.154112,0.62984,-0.445778,-0.531529,1.000013,-0.463965,-0.165387,0.627367,-0.474831
114,-0.548327,1.001596,-0.452884,-0.18287,0.616054,-0.43844,-0.535533,1.000689,-0.448881,-0.17466,0.638849,-0.444484,-0.545936,1.000195,-0.447837,-0.177021,0.613586,-0.441477,-0.545109,0.996023,-0.451253,-0.174157,0.634894,-0.443819
115,-0.563894,0.994443,-0.439422,-0.195679,0.648518,-0.465233,-0.555134,0.994465,-0.432667,-0.201708,0.621216,-0.439727,-0.560237,0.991296,-0.434863,-0.176646,0.638113,-0.444124,-0.557923,0.996234,-0.438212,-0.180951,0.622461,-0.447286
116,-0.58598,0.993012,-0.422721,-0.207992,0.63903,-0.434962,-0.577056,1.003234,-0.422139,-0.186783,0.634579,-0.420025,-0.574124,0.991555,-0.43228,-0.21001,0.641065,-0.431577,-0.577133,0.999149,-0.419821,-0.201312,0.638835,-0.437037
117,-0.600142,1.001056,-0.401201,-0.199541,0.630694,-0.416415,-0.592102,0.99865,-0.405378,-0.206,0.632695,-0.416036,-0.589209,0.992539,-0.399585,-0.200382,0.650932,-0.417541,-0.597143,1.000188,-0.397911,-0.228618,0.636562,-0.424443
118,-0.604702,0.993418,-0.387077,-0.237348,0.634021,-0.417556,-0.611416,0.987977,-0.390948,-0.219296,0.640415,-0.402691,-0.609597,0.991727,-0.391851,-0.213302,0.63819,-0.425735,-0.608829,0.983955,-0.388031,-0.222387,0.633642,-0.422496
119,-0.62274,0.986468,-0.36934,-0.22737,0.637656,-0.410748,-0.618783,0.986799,-0.365384,-0.229839,0.636346,-0.415989,-0.623921,0.998611,-0.367151,-0.239822,0.631148,-0.396475,-0.614671,0.998134,-0.371484,-0.243461,0.634172,-0.416141
120,-0.636012,0.991402,-0.344866,-0.228881,0.634843,-0.395802,-0.63403,0.980444,-0.345484,-0.255342,0.648658,-0.400036,-0.63751,0.983433,-0.353965,-0.257054,0.625321,-0.382207,-0.639577,0.978819,-0.337978,-0.236943,0.647955,-0.368232
121,-0.65633,0.981941,-0.32839,-0.254721,0.648898,-0.380469,-0.654559,0.975171,-0.334585,-0.241663,0.641855,-0.383976,-0.654162,0.979714,-0.325575,-0.265084,0.621576,-0.383385,-0.653481,0.980822,-0.337418,-0.265356,0.651273,-0.37841
122,-0.666919,0.980254,-0.320672,-0.269533,0.641,-0.380246,-0.656855,0.98058,-0.310817,-0.26999,0.637419,-0.385188,-0.661235,0.975351,-0.312461,-0.255299,0.638643,-0.384961,-0.664445,0.977902,-0.31906,-0.281097,0.65101,-0.385849
123,-0.67788,0.978763,-0.29866,-0.261952,0.654728,-0.377271,-0.682389,0.986014,-0.292444,-0.267656,0.641466,-0.352384,-0.677633,0.961565,-0.287394,-0.269626,0.651334,-0.378756,-0.675581,0.970518,-0.300296,-0.271785,0.652894,-0.371623
124,-0.690858,0.973416,-0.273513,-0.291744,0.625501,-0.355854,-0.696472,0.973995,-0.279615,-0.279692,0.651206,-0.348415,-0.693184,0.963563,-0.268535,-0.292617,0.637521,-0.36358,-0.685113,0.970218,-0.271649,-0.271938,0.637405,-0.358842
125,-0.715744,0.955328,-0.252945,-0.319978,0.644933,-0.33179,-0.707681,0.962357,-0.258192,-0.31375,0.625037,-0.360176,-0.701878,0.97452,-0.257884,-0.313905,0.647322,-0.340397,-0.710047,0.967291,-0.257359,-0.296641,0.654139,-0.331253
126,-0.71943,0.965029,-0.237858,-0.312603,0.629312,-0.34127,-0.717539,0.955849,-0.239911,-0.308302,0.673856,-0.326344,-0.72111,0.954829,-0.244409,-0.31619,0.641322,-0.316716,-0.725773,0.957005,-0.244223,-0.322947,0.655582,-0.327039
127,-0.734037,0.956486,-0.225672,-0.336882,0.64621,-0.329683,-0.736048,0.954674,-0.222268,-0.327137,0.651916,-0.329055,-0.735198,0.949578,-0.221276,-0.322476,0.642787,-0.325591,-0.737649,0.951947,-0.220326,-0.322177,0.631304,-0.328936
128,-0.742343,0.950385,-0.189902,-0.336586,0.650804,-0.314582,-0.744732,0.955681,-0.21322,-0.354932,0.633243,-0.308518,-0.739434,0.950122,-0.202863,-0.324797,0.646111,-0.302058,-0.757569,0.955464,-0.202604,-0.325212,0.634473,-0.322534
129,-0.749834,0.94346,-0.188095,-0.334794,0.624512,-0.29078,-0.762701,0.941796,-0.190029,-0.320961,0.659858,-0.282412,-0.753827,0.957627,-0.180072,-0.359503,0.667816,-0.27371,-0.752766,0.944847,-0.183548,-0.334877,0.63711,-0.310437
130,-0.761377,0.927618,-0.166796,-0.358507,0.655206,-0.29208,-0.761914,0.941177,-0.162361,-0.35509,0.629297,-0.289639,-0.767945,0.938999,-0.166795,-0.353812,0.638782,-0.286319,-0.769271,0.935493,-0.168117,-0.354018,0.640764,-0.297148
131,-0.778061,0.928072,-0.142608,-0.364981,0.639842,-0.28873,-0.782087,0.929717,-0.141447,-0.358274,0.654286,-0.274758,-0.785483,0.933061,-0.137367,-0.368575,0.638102,-0.260582,-0.78746,0.929163,-0.146226,-0.372004,0.646512,-0.263766
132,-0.79455,0.921677,-0.134355,-0.383365,0.656923,-0.2552,-0.788973,0.921464,-0.126672,-0.368188,0.643322,-0.281423,-0.798608,0.927379,-0.127094,-0.361579,0.641574,-0.276798,-0.801776,0.91921,-0.133432,-0.352821,0.641284,-0.262912
133,-0.800214,0.903871,-0.101966,-0.37333,0.645217,-0.245073,-0.804802,0.917365,-0.113943,-0.377468,0.630647,-0.263887,-0.794858,0.910084,-0.109148,-0.38352,0.636284,-0.256781,-0.81128,0.916483,-0.107747,-0.378357,0.654204,-0.246533
134,-0.813625,0.905363,-0.093194,-0.395575,0.651611,-0.246724,-0.823478,0.900677,-0.100328,-0.390212,0.648532,-0.234794,-0.815331,0.912762,-0.098137,-0.400551,0.653786,-0.244651,-0.820713,0.903881,-0.089104,-0.395821,0.643304,-0.247773
135,-0.833762,0.902739,-0.068509,-0.397812,0.62816,-0.222635,-0.828031,0.901403,-0.06811,-0.420292,0.629284,-0.223581,-0.821071,0.898854,-0.077935,-0.3875,0.643374,-0.247504,-0.840264,0.896195,-0.074834,-0.398911,0.622743,-0.234508
136,-0.839514,0.887763,-0.046644,-0.42087,0.623889,-0.219655,-0.838111,0.892791,-0.051922,-0.417189,0.628548,-0.215591,-0.835419,0.897657,-0.049353,-0.407965,0.639439,-0.235393,-0.831175,0.89285,-0.047044,-0.409408,0.632496,-0.242746
137,-0.846097,0.885024,-0.036405,-0.425458,0.650061,-0.214706,-0.847997,0.880176,-0.036339,-0.426735,0.638103,-0.208352,-0.847276,0.888536,-0.033662,-0.417732,0.643907,-0.219452,-0.851027,0.891003,-0.03112,-0.42441,0.63121,-0.229409
138,-0.860446,0.875778,-0.017754,-0.431483,0.635058,-0.182991,-0.853736,0.873841,-0.018484,-0.427163,0.638517,-0.223298,-0.854038,0.872248,-0.01231,-0.430917,0.623329,-0.216768,-0.865735,0.87452,-0.017396,-0.426956,0.634392,-0.203663
139,-0.867949,0.871324,0.004488,-0.431523,0.63623,-0.202574,-0.862418,0.867287,0.003944,-0.453279,0.627196,-0.181726,-0.866896,0.857558,-0.008306,-0.433149,0.611605,-0.185872,-0.878928,0.855432,0.001332,-0.440875,0.639462,-0.194246
140,-0.877884,0.85462,0.025354,-0.462159,0.63402,-0.172971,-0.871439,0.847239,0.020552,-0.440281,0.591157,-0.175805,-0.879173,0.857716,0.023267,-0.448001,0.613623,-0.181901,-0.874375,0.862045,0.027344,-0.455235,0.621871,-0.187449
141,-0.890542,0.845838,0.043024,-0.462745,0.613581,-0.163933,-0.89,0.84833,0.039834,-0.453321,0.621673,-0.183525,-0.88775,0.845711,0.038663,-0.46453,0.635795,-0.183615,-0.883747,0.84564,0.039994,-0.452425,0.633657,-0.184519
142,-0.8924,0.830365,0.059892,-0.467796,0.617193,-0.129666,-0.893151,0.838532,0.056491,-0.476551,0.645277,-0.155194,-0.895052,0.834479,0.050225,-0.467379,0.611341,-0.159024,-0.899235,0.827549,0.059756,-0.456497,0.62264,-0.156419
143,-0.896992,0.827993,0.082218,-0.463212,0.606283,-0.138635,-0.898122,0.824473,0.082958,-0.471717,0.620405,-0.133955,-0.911307,0.818878,0.075597,-0.474996,0.655754,-0.147523,-0.901528,0.82043,0.08237,-0.48072,0.616174,-0.136086
144,-0.905216,0.818705,0.093502,-0.478079,0.621109,-0.131923,-0.913142,0.824552,0.103567,-0.487949,0.609548,-0.130488,-0.908364,0.811437,0.091047,-0.465665,0.612934,-0.113699,-0.922022,0.810445,0.096728,-0.501439,0.60174,-0.137497
145,-0.914281,0.808328,0.115792,-0.494853,0.599328,-0.122543,-0.925263,0.809357,0.103153,-0.503908,0.614921,-0.129385,-0.916933,0.797774,0.113334,-0.495757,0.595751,-0.117279,-0.919511,0.811577,0.11553,-0.488277,0.594422,-0.114769
146,-0.920564,0.797779,0.130879,-0.51095,0.600139,-0.113389,-0.924737,0.79361,0.126878,-0.497144,0.615711,-0.090955,-0.925323,0.797237,0.129545,-0.493295,0.598695,-0.116024,-0.929723,0.79756,0.131796,-0.493441,0.597242,-0.110195
147,-0.945376,0.778719,0.148512,-0.508985,0.609152,-0.091933,-0.946864,0.778662,0.159939,-0.495878,0.58729,-0.091466,-0.93448,0.781188,0.140334,-0.495614,0.596671,-0.070444,-0.933326,0.780389,0.152785,-0.513185,0.5887,-0.113994
148,-0.932464,0.76725,0.171536,-0.52232,0.604185,-0.085973,-0.935804,0.764636,0.176667,-0.52248,0.594501,-0.101479,-0.937383,0.77399,0.161109,-0.525805,0.587055,-0.071346,-0.93855,0.769289,0.170119,-0.50365,0.594876,-0.069574
149,-0.934242,0.751596,0.185756,-0.517666,0.599247,-0.072652,-0.952873,0.749649,0.191042,-0.519764,0.593399,-0.081469,-0.944517,0.755776,0.184004,-0.506297,0.605653,-0.052027,-0.948205,0.758264,0.185268,-0.541404,0.615218,-0.0795
150,-0.951438,0.740967,0.2059,-0.53227,0.582097,-0.054912,-0.94806,0.742916,0.206536,-0.523126,0.559398,-0.049213,-0.94972,0.747382,0.21587,-0.515705,0.595,-0.058938,-0.946231,0.739797,0.207695,-0.530148,0.576741,-0.065317
151,-0.95355,0.720343,0.220772,-0.535587,0.581566,-0.048904,-0.953172,0.726851,0.233449,-0.527253,0.588597,-0.049577,-0.956761,0.719743,0.230082,-0.533313,0.580071,-0.054801,-0.961392,0.730966,0.222495,-0.53576,0.580003,-0.027988
152,-0.961747,0.7146,0.248742,-0.536931,0.571968,-0.030241,-0.967945,0.712291,0.235689,-0.526969,0.583133,-0.012453,-0.958458,0.71001,0.244498,-0.542069,0.579538,-0.016915,-0.961898,0.718058,0.246246,-0.545144,0.567156,-0.024803
153,-0.967655,0.704576,0.265318,-0.54408,0.559796,-0.00948,-0.971722,0.69902,0.263189,-0.560371,0.565225,-0.022487,-0.968107,0.706055,0.261494,-0.545301,0.585443,-0.023677,-0.967178,0.699504,0.258016,-0.544526,0.572856,-0.040852
154,-0.965782,0.681846,0.270716,-0.557706,0.573537,-0.008814,-0.967831,0.697073,0.280705,-0.539882,0.565566,-0.011018,-0.979214,0.698228,0.272748,-0.561329,0.563937,-0.014139,-0.973619,0.680921,0.279756,-0.549028,0.569739,-0.0108
155,-0.971192,0.671554,0.300514,-0.551473,0.549633,0.014215,-0.98054,0.678664,0.308055,-0.560599,0.563884,-0.003414,-0.979419,0.679147,0.309711,-0.552171,0.570715,0.013735,-0.975339,0.681342,0.29935,-0.552466,0.574124,-0.014051
156,-0.97876,0.659326,0.325157,-0.577832,0.550487,0.012017,-0.976987,0.66605,0.318149,-0.580438,0.564382,0.025397,-0.980234,0.669706,0.313451,-0.556064,0.566209,-0.001453,-0.975519,0.660232,0.322837,-0.567054,0.542944,0.015665
157,-0.982033,0.642732,0.332504,-0.571191,0.567761,0.024393,-0.98154,0.656841,0.328802,-0.569782,0.525728,0.042728,-0.979352,0.648036,0.329231,-0.578779,0.563949,0.011447,-0.984905,0.656995,0.328897,-0.583128,0.558837,0.018535
158,-0.991424,0.629766,0.352544,-0.579524,0.543015,0.011812,-0.989081,0.636473,0.359168,-0.568831,0.539958,0.044537,-0.988242,0.636331,0.349606,-0.573512,0.55246,0.04305,-0.987618,0.626073,0.347559,-0.569418,0.537379,0.037978
159,-0.990091,0.620319,0.373367,-0.599671,0.543141,0.049995,-0.989714,0.615014,0.376623,-0.587557,0.520574,0.054804,-0.988951,0.616967,0.381789,-0.592422,0.524279,0.045528,-0.993169,0.620463,0.364551,-0.58934,0.535137,0.051356
160,-0.989013,0.596677,0.382135,-0.579087,0.523676,0.063995,-0.993151,0.609759,0.384233,-0.572124,0.51856,0.045028,-0.997262,0.610134,0.388949,-0.579205,0.538732,0.038886,-0.984991,0.598114,0.393684,-0.595515,0.519594,0.064419
161,-0.986977,0.586111,0.405993,-0.593193,0.532259,0.096114,-0.982576,0.586809,0.402762,-0.611631,0.537643,0.088727,-0.995043,0.590361,0.40127,-0.595232,0.520375,0.064347,-0.992972,0.58703,0.407023,-0.582046,0.518332,0.077501
162,-1.002325,0.580972,0.413456,-0.605541,0.504422,0.081984,-0.997681,0.576871,0.421971,-0.586408,0.514587,0.091479,-1.004124,0.5642,0.428167,-0.602027,0.505433,0.089358,-1.007019,0.579044,0.42763,-0.608186,0.505617,0.09167
163,-0.997051,0.564114,0.439511,-0.57277,0.514716,0.10499,-0.995793,0.548634,0.436239,-0.605087,0.503775,0.093373,-0.9896,0.555888,0.440858,-0.582269,0.515108,0.10222,-1.007762,0.561395,0.436986,-0.620951,0.490115,0.083833
164,-0.997307,0.540485,0.456662,-0.590899,0.489777,0.111345,-0.994096,0.533133,0.461001,-0.622537,0.493214,0.112606,-1.006151,0.538543,0.447601,-0.613409,0.508061,0.112504,-0.991832,0.539725,0.454614,-0.596913,0.511963,0.11452
165,-0.986254,0.526779,0.476235,-0.61241,0.488887,0.126975,-1.009261,0.522136,0.464048,-0.600083,0.486245,0.115052,-1.000948,0.530296,0.47053,-0.593196,0.483772,0.123177,-0.990301,0.529399,0.475512,-0.62078,0.470135,0.135963
166,-0.998376,0.503833,0.480702,-0.607697,0.494299,0.11709,-1.005656,0.508845,0.489853,-0.614308,0.488668,0.142912,-0.997732,0.515405,0.493469,-0.597059,0.485671,0.144004,-1.008216,0.510795,0.479644,-0.614091,0.477417,0.124532
167,-0.122926,0.066774,0.067359,-3.03572,2.32087,0.704756,-0.373134,0.190687,0.184659,-2.358012,1.805753,0.575464,-0.51417,0.247067,0.262607,-1.963412,1.498384,0.465571,-0.600248,0.296081,0.312306,-1.719433,1.3123,0.403226
168,-0.124789,0.057883,0.054431,-3.049305,2.272746,0.785336,-0.371854,0.177799,0.19135,-2.368265,1.745175,0.597814,-0.511296,0.241038,0.273482,-1.972411,1.458748,0.517481,-0.605937,0.281888,0.301613,-1.719028,1.268641,0.444143
169,-0.11763,0.064145,0.052534,-3.068864,2.247671,0.840848,-0.366985,0.172984,0.2041,-2.371351,1.728876,0.642209,-0.508037,0.235711,0.274407,-1.998321,1.439943,0.553278,-0.601169,0.280265,0.323849,-1.732253,1.26507,0.459902
170,-0.123165,0.05991,0.061991,-3.077753,2.192442,0.899306,-0.364251,0.177607,0.216314,-2.369121,1.675291,0.686262,-0.50807,0.232647,0.273141,-1.979335,1.40535,0.583749,-0.592344,0.254137,0.336323,-1.738308,1.247704,0.524994
171,-0.110238,0.043334,0.065268,-3.108876,2.127554,0.941566,-0.369877,0.163467,0.213011,-2.390934,1.658897,0.74632,-0.511345,0.219026,0.286078,-2.012981,1.375792,0.614106,-0.601418,0.258053,0.33828,-1.760701,1.203782,0.517576
172,-0.119281,0.044881,0.059917,-3.118319,2.103336,0.992256,-0.368978,0.145043,0.21347,-2.406905,1.620182,0.798706,-0.507636,0.215819,0.301455,-1.993348,1.351212,0.660248,-0.593238,0.246283,0.353799,-1.767263,1.178381,0.567249
173,-0.124549,0.046032,0.073048,-3.115096,2.066467,1.074845,-0.367676,0.152975,0.220994,-2.386042,1.607205,0.813542,-0.504097,0.198878,0.316546,-1.997696,1.31885,0.68764,-0.596809,0.238072,0.354407,-1.767433,1.159106,0.612534
174,-0.115905,0.039928,0.077679,-3.126423,2.001679,1.13195,-0.368995,0.145526,0.223923,-2.419414,1.531696,0.856758,-0.509218,0.190032,0.318621,-2.020465,1.301539,0.73056,-0.604355,0.235579,0.369685,-1.767092,1.146739,0.625684
175,-0.125186,0.038574,0.076299,-3.150006,1.958108,1.176987,-0.368005,0.135783,0.225959,-2.422016,1.514532,0.898679,-0.50505,0.185202,0.317409,-2.027754,1.261731,0.765101,-0.590591,0.214524,0.38498,-1.764767,1.112228,0.661818
176,-0.119018,0.038051,0.079224,-3.137277,1.90138,1.22403,-0.362712,0.130718,0.243237,-2.429122,1.481792,0.949001,-0.504928,0.175634,0.331956,-2.03201,1.230453,0.786028,-0.597969,0.198341,0.383212,-1.789362,1.050053,0.695838
177,-0.115911,0.033033,0.078008,-3.174376,1.876444,1.280883,-0.370337,0.107523,0.241177,-2.442452,1.446755,0.999047,-0.49912,0.163015,0.348771,-2.047312,1.211281,0.824809,-0.590637,0.19214,0.390458,-1.781163,1.035062,0.722086
178,-0.116767,0.0342,0.078129,-3.154229,1.812414,1.340184,-0.361852,0.111302,0.251289,-2.439057,1.398294,1.031646,-0.502143,0.151673,0.34412,-2.055231,1.162818,0.881249,-0.582942,0.185602,0.409435,-1.796986,1.030625,0.744668
179,-0.12003,0.036159,0.081136,-3.178712,1.76687,1.393976,-0.363059,0.099451,0.260722,-2.436015,1.362809,1.082102,-0.495431,0.142969,0.355073,-2.048811,1.153465,0.877749,-0.586796,0.176478,0.414793,-1.796676,0.998489,0.76424
180,-0.116502,0.031527,0.074689,-3.169815,1.695939,1.466703,-0.36521,0.096805,0.263942,-2.428814,1.32326,1.124291,-0.497207,0.134669,0.352415,-2.049044,1.101006,0.920824,-0.578037,0.166638,0.417645,-1.788343,0.960596,0.811929
181,-0.116311,0.025705,0.092175,-3.172885,1.663369,1.506207,-0.359289,0.085207,0.263317,-2.439472,1.285478,1.163346,-0.494849,0.140091,0.367156,-2.036543,1.063136,0.972207,-0.571893,0.147205,0.42373,-1.794392,0.942037,0.838954
182,-0.112572,0.031269,0.091917,-3.163497,1.606918,1.558442,-0.352451,0.079557,0.278138,-2.451384,1.238206,1.212064,-0.487516,0.113396,0.363506,-2.047489,1.035051,0.987739,-0.57591,0.138601,0.438593,-1.792594,0.9053,0.870015
183,-0.123881,0.025451,0.082772,-3.176264,1.552286,1.594393,-0.348208,0.07461,0.262404,-2.457011,1.207515,1.237967,-0.489765,0.104756,0.384619,-2.064947,0.999313,1.038556,-0.570524,0.125236,0.434432,-1.788985,0.861422,0.897475
184,-0.122209,0.023586,0.095658,-3.156092,1.514291,1.66363,-0.356443,0.076158,0.289683,-2.445923,1.175359,1.298167,-0.486187,0.093845,0.38615,-2.058443,0.979226,1.08301,-0.574416,0.105821,0.448954,-1.789313,0.858383,0.944944
185,-0.110478,0.021027,0.105074,-3.169664,1.461276,1.709419,-0.354699,0.061764,0.27945,-2.440234,1.138993,1.312381,-0.478725,0.089089,0.38478,-2.028955,0.949584,1.109503,-0.563201,0.110127,0.456757,-1.795627,0.817859,0.975724
186,-0.112878,0.012894,0.101454,-3.156194,1.420124,1.788076,-0.347014,0.052962,0.286008,-2.442701,1.083509,1.365225,-0.479216,0.080577,0.401309,-2.04913,0.898429,1.134402,-0.559515,0.088685,0.45773,-1.787124,0.802382,0.988857
187,-0.104824,0.020725,0.092666,-3.155274,1.348745,1.794348,-0.353353,0.056281,0.29325,-2.441982,1.036065,1.40513,-0.476867,0.06384,0.39779,-2.038952,0.886393,1.165101,-0.562045,0.071917,0.472292,-1.78657,0.774494,1.011047
188,-0.105946,0.019444,0.095831,-3.167791,1.292999,1.851624,-0.337789,0.03513,0.298801,-2.416574,1.01681,1.418802,-0.469159,0.062326,0.400626,-2.047971,0.846917,1.222382,-0.548818,0.069463,0.482289,-1.778511,0.714193,1.034684
189,-0.109734,0.005226,0.098864,-3.138883,1.247163,1.91282,-0.339075,0.044217,0.297701,-2.41564,0.96681,1.479124,-0.47294,0.048745,0.412554,-2.008118,0.807166,1.236731,-0.541927,0.060348,0.488274,-1.776892,0.705905,1.071236
190,-0.107914,0.004924,0.108201,-3.129048,1.194693,1.950328,-0.337016,0.030486,0.304559,-2.416164,0.926686,1.515968,-0.463553,0.046157,0.424488,-2.020612,0.750114,1.255504,-0.53761,0.051017,0.499516,-1.772639,0.677003,1.114209
191,-0.102185,0.007754,0.104382,-3.122287,1.134466,1.992485,-0.324783,0.025052,0.30421,-2.398907,0.868128,1.559505,-0.458334,0.029168,0.427958,-2.021346,0.725408,1.312198,-0.53718,0.042269,0.499562,-1.760812,0.618235,1.116584
192,-0.104804,0.007624,0.097133,-3.123055,1.081635,2.037673,-0.325315,0.022666,0.310352,-2.417145,0.84426,1.576624,-0.460871,0.020081,0.434603,-2.025638,0.686779,1.315682,-0.534962,0.028247,0.515582,-1.761025,0.5953,1.175641
193,-0.115283,-0.001238,0.10487,-3.104961,1.015818,2.085517,-0.325168,0.007966,0.3181,-2.415528,0.771195,1.597498,-0.449984,0.02199,0.429834,-2.001614,0.666826,1.354015,-0.516701,0.01858,0.512637,-1.765142,0.591067,1.175776
194,-0.101422,-0.003809,0.101092,-3.104257,0.953377,2.147193,-0.325917,0.005871,0.324615,-2.39842,0.758552,1.660689,-0.452203,0.014795,0.447117,-1.99867,0.639841,1.390297,-0.517715,-0.003363,0.518693,-1.753683,0.547231,1.20266
195,-0.109164,-0.005435,0.116098,-3.07311,0.905911,2.173707,-0.315718,-0.006194,0.319799,-2.379506,0.685642,1.680844,-0.434727,-0.011699,0.447282,-1.970544,0.57901,1.419571,-0.518901,-0.002071,0.51177,-1.763512,0.515256,1.247913
196,-0.098133,-0.005222,0.103998,-3.061163,0.847654,2.214351,-0.313692,-0.014718,0.325043,-2.373297,0.641621,1.707334,-0.430046,-0.013577,0.453688,-1.98253,0.554597,1.421242,-0.510204,-0.014209,0.534276,-1.721636,0.491665,1.259126
197,-0.105981,-0.00803,0.096841,-3.047243,0.789716,2.261318,-0.304175,-0.021331,0.327483,-2.357363,0.603477,1.743795,-0.427401,-0.024415,0.459514,-1.981526,0.518144,1.455149,-0.506173,-0.030676,0.520575,-1.741945,0.436894,1.294611
198,-0.105236,-0.009431,0.103395,-3.045931,0.738859,2.303433,-0.312653,-0.031287,0.328686,-2.339974,0.565642,1.762737,-0.423391,-0.031306,0.453074,-1.978117,0.476753,1.483428,-0.499233,-0.030359,0.540597,-1.718195,0.385356,1.303874
199,-0.104928,-0.005638,0.106448,-3.01589,0.668654,2.35047,-0.306033,-0.037222,0.336098,-2.324982,0.543775,1.81425,-0.416218,-0.044111,0.456703,-1.958938,0.428425,1.518556,-0.492934,-0.049404,0.547404,-1.697618,0.390584,1.330976
200,-0.100687,-0.020688,0.110657,-2.995885,0.599415,2.377037,-0.306891,-0.047048,0.344847,-2.310152,0.469814,1.851206,-0.413063,-0.056142,0.464086,-1.925776,0.403484,1.546439,-0.493757,-0.07075,0.548283,-1.684887,0.368018,1.372463
201,-0.092223,-0.016784,0.108756,-2.993906,0.554789,2.412685,-0.304188,-0.04572,0.338157,-2.303726,0.420938,1.865272,-0.414486,-0.053984,0.472341,-1.919091,0.364809,1.564463,-0.476584,-0.075786,0.551153,-1.689392,0.317389,1.377105
202,-0.103778,-0.010666,0.116963,-2.965088,0.49287,2.465138,-0.286128,-0.057517,0.355244,-2.296488,0.408348,1.910383,-0.40242,-0.071402,0.469995,-1.910701,0.319415,1.616203,-0.473665,-0.091144,0.560348,-1.675989,0.290263,1.379486
203,-0.081684,-0.022886,0.110461,-2.943462,0.438451,2.515687,-0.292544,-0.05698,0.343282,-2.269805,0.334224,1.920713,-0.392885,-0.082834,0.472898,-1.890549,0.267146,1.599179,-0.461108,-0.094932,0.561747,-1.667108,0.247445,1.415439
204,-0.087272,-0.027492,0.107484,-2.918002,0.376161,2.535915,-0.28372,-0.063106,0.352335,-2.246254,0.269155,1.967571,-0.384877,-0.087161,0.486075,-1.873484,0.256912,1.647387,-0.460216,-0.116391,0.575983,-1.652954,0.206947,1.444725
