sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
102,-0.340933,0.98023,-0.637246,-0.022976,0.470859,-0.425783,-0.345142,0.989239,-0.644757,-0.043051,0.453731,-0.444913,-0.339447,0.983913,-0.637531,-0.021699,0.476206,-0.440991,-0.345517,0.980428,-0.646118,-0.030167,0.475755,-0.440699
103,-0.358886,0.990168,-0.632654,-0.03084,0.477374,-0.463833,-0.367114,0.990313,-0.630382,-0.045178,0.497652,-0.442917,-0.358608,0.988932,-0.621777,-0.028627,0.487996,-0.452301,-0.362045,0.986189,-0.61258,-0.034997,0.457687,-0.450779
104,-0.386436,0.983216,-0.607227,-0.057122,0.48496,-0.427799,-0.379798,0.998125,-0.620698,-0.058191,0.481308,-0.442531,-0.387056,0.991722,-0.612266,-0.066057,0.485378,-0.442793,-0.385736,0.994985,-0.619945,-0.054133,0.487504,-0.43841
105,-0.39765,0.986435,-0.598521,-0.050435,0.480591,-0.417021,-0.396628,0.995548,-0.592097,-0.050796,0.47419,-0.414033,-0.403515,0.996343,-0.589914,-0.039457,0.502455,-0.430624,-0.387422,0.98848,-0.591608,-0.053699,0.488205,-0.433262
106,-0.42255,1.001449,-0.576338,-0.062259,0.483167,-0.421698,-0.41059,0.998983,-0.572488,-0.071698,0.495658,-0.412849,-0.416913,0.990728,-0.581012,-0.07184,0.491523,-0.440931,-0.417742,0.991587,-0.585502,-0.078421,0.475591,-0.426418
107,-0.441409,1.001952,-0.560815,-0.081305,0.503273,-0.435893,-0.4319,0.992401,-0.562159,-0.075397,0.49475,-0.437751,-0.437994,0.996546,-0.567137,-0.071309,0.491458,-0.42434,-0.428471,0.991182,-0.56783,-0.07354,0.502726,-0.426979
108,-0.450928,0.991933,-0.544749,-0.092145,0.483359,-0.42061,-0.445471,0.991601,-0.544652,-0.094149,0.515434,-0.415688,-0.453723,0.995482,-0.553485,-0.089315,0.502884,-0.395718,-0.448893,0.997872,-0.546207,-0.06713,0.491877,-0.426444
109,-0.464216,1.002124,-0.536504,-0.105152,0.507837,-0.399714,-0.466596,1.011951,-0.531096,-0.084836,0.506995,-0.402446,-0.459374,1.009324,-0.524184,-0.090321,0.500168,-0.420379,-0.46563,0.996057,-0.534254,-0.100245,0.50504,-0.414949
110,-0.486716,1.003414,-0.525146,-0.124036,0.516948,-0.40019,-0.471551,1.002099,-0.519831,-0.098254,0.511377,-0.411579,-0.488319,1.000598,-0.52756,-0.12698,0.503425,-0.402177,-0.484133,0.991063,-0.520422,-0.099981,0.518755,-0.407792
111,-0.493993,0.998425,-0.505326,-0.120749,0.508099,-0.391917,-0.495832,0.996318,-0.500871,-0.123012,0.527706,-0.397012,-0.499501,1.001305,-0.497799,-0.119702,0.496805,-0.387739,-0.491822,0.998751,-0.507432,-0.116392,0.507049,-0.388709
112,-0.506868,1.001148,-0.489789,-0.14906,0.511112,-0.397086,-0.507228,1.008342,-0.485644,-0.11413,0.516827,-0.406248,-0.511596,1.001135,-0.488367,-0.11841,0.527357,-0.395938,-0.509502,1.002604,-0.487473,-0.122758,0.507967,-0.376767
113,-0.52432,0.992612,-0.467795,-0.131084,0.523279,-0.366353,-0.523916,0.990273,-0.467947,-0.150493,0.520745,-0.380331,-0.53011,0.996657,-0.464048,-0.116014,0.535448,-0.369576,-0.528777,0.995976,-0.470696,-0.126197,0.505348,-0.38424
114,-0.550537,1.000457,-0.448594,-0.144679,0.532221,-0.361959,-0.558844,0.999589,-0.453501,-0.134147,0.506196,-0.387794,-0.541315,0.999346,-0.451697,-0.154194,0.52419,-0.361959,-0.549894,1.001173,-0.450833,-0.146758,0.523755,-0.379749
115,-0.560025,1.001354,-0.432215,-0.12921,0.508162,-0.382823,-0.55684,0.99497,-0.437114,-0.162412,0.523806,-0.377279,-0.554864,1.003462,-0.44133,-0.154407,0.530756,-0.370896,-0.557695,0.990711,-0.434789,-0.175573,0.525022,-0.377673
116,-0.579076,0.99637,-0.427218,-0.175651,0.522875,-0.361864,-0.575314,1.000822,-0.417032,-0.153231,0.510107,-0.36854,-0.581628,0.997942,-0.413277,-0.15834,0.545756,-0.357784,-0.589124,1.00623,-0.419698,-0.18086,0.517244,-0.356475
117,-0.592625,1.00009,-0.393275,-0.186716,0.524321,-0.35104,-0.588056,0.988067,-0.402194,-0.169726,0.519751,-0.345609,-0.585019,0.998639,-0.401981,-0.161956,0.532315,-0.351702,-0.594206,0.984246,-0.400194,-0.174621,0.537179,-0.358115
118,-0.61315,0.998887,-0.38365,-0.187893,0.502988,-0.357443,-0.610176,0.992532,-0.381764,-0.199809,0.533004,-0.336187,-0.609325,0.983672,-0.372909,-0.186054,0.518886,-0.331111,-0.605125,0.988988,-0.382777,-0.166315,0.540878,-0.349115
119,-0.625637,0.996347,-0.35814,-0.194531,0.533355,-0.343878,-0.617565,0.990221,-0.370566,-0.182209,0.524735,-0.317992,-0.623208,1.005981,-0.367497,-0.180694,0.532703,-0.333237,-0.619101,0.98872,-0.36852,-0.194188,0.530915,-0.342695
120,-0.626346,0.989099,-0.348667,-0.204762,0.530039,-0.336384,-0.634476,0.986534,-0.344483,-0.20327,0.524178,-0.316083,-0.634981,0.982568,-0.343946,-0.221124,0.519055,-0.327682,-0.639512,0.99524,-0.347351,-0.213778,0.535365,-0.340746
121,-0.644029,0.981322,-0.335737,-0.199796,0.535785,-0.325176,-0.660415,0.978738,-0.337695,-0.224121,0.540121,-0.332218,-0.65059,0.974266,-0.328201,-0.203562,0.531512,-0.325993,-0.645585,0.981765,-0.332767,-0.225759,0.538068,-0.346792
122,-0.661114,0.988037,-0.313526,-0.213655,0.51111,-0.317363,-0.668499,0.984933,-0.315639,-0.208802,0.537523,-0.298266,-0.657237,0.984871,-0.313495,-0.21499,0.549159,-0.302675,-0.664809,0.982549,-0.321342,-0.23413,0.526395,-0.303526
123,-0.686067,0.973598,-0.295167,-0.216292,0.525764,-0.309494,-0.682989,0.975646,-0.291577,-0.235531,0.550159,-0.292356,-0.676564,0.976501,-0.290123,-0.223362,0.533108,-0.299237,-0.676844,0.972728,-0.292879,-0.233667,0.531067,-0.315438
124,-0.695584,0.967244,-0.282478,-0.247096,0.529811,-0.301738,-0.68307,0.967709,-0.282477,-0.252808,0.51387,-0.306705,-0.69862,0.973892,-0.272684,-0.244166,0.535289,-0.295269,-0.692673,0.972172,-0.281947,-0.249807,0.535357,-0.279106
125,-0.701892,0.970149,-0.256889,-0.243917,0.54911,-0.287046,-0.708182,0.970314,-0.263787,-0.234606,0.530702,-0.286732,-0.702965,0.96803,-0.256909,-0.24038,0.527947,-0.286484,-0.704529,0.957415,-0.262958,-0.250119,0.537258,-0.279503
126,-0.720893,0.961316,-0.241878,-0.267071,0.534809,-0.261704,-0.71178,0.964232,-0.251086,-0.247784,0.536375,-0.283666,-0.726884,0.965498,-0.246723,-0.276676,0.522624,-0.262672,-0.721618,0.953778,-0.235303,-0.259597,0.5282,-0.264656
127,-0.737468,0.962321,-0.214363,-0.267869,0.526986,-0.267015,-0.726205,0.961825,-0.225159,-0.282282,0.530791,-0.27538,-0.732767,0.949574,-0.225712,-0.276118,0.525488,-0.255238,-0.726603,0.956887,-0.229711,-0.264661,0.541091,-0.259387
128,-0.751715,0.950662,-0.190726,-0.266048,0.557189,-0.271391,-0.740497,0.953333,-0.208408,-0.284156,0.509401,-0.25608,-0.750838,0.958459,-0.210624,-0.273419,0.52162,-0.264208,-0.749114,0.943097,-0.199147,-0.283312,0.538273,-0.255247
129,-0.755516,0.951854,-0.194192,-0.270962,0.509872,-0.252112,-0.7615,0.945154,-0.188171,-0.257666,0.522503,-0.256523,-0.759174,0.940163,-0.192938,-0.276557,0.535183,-0.245764,-0.759937,0.942162,-0.18262,-0.277299,0.519166,-0.268168
130,-0.768047,0.940787,-0.162069,-0.299704,0.54308,-0.235272,-0.773507,0.943152,-0.164182,-0.29258,0.551367,-0.244475,-0.765495,0.931676,-0.16199,-0.305616,0.537417,-0.236382,-0.75916,0.927006,-0.168063,-0.284613,0.528759,-0.229291
131,-0.781039,0.929933,-0.15223,-0.330147,0.525575,-0.221632,-0.777277,0.929,-0.154424,-0.280352,0.534627,-0.23139,-0.783686,0.942345,-0.145956,-0.298287,0.535087,-0.238987,-0.775932,0.929562,-0.144182,-0.285624,0.537774,-0.238337
132,-0.793424,0.922106,-0.129962,-0.321127,0.53923,-0.232619,-0.792844,0.925875,-0.128798,-0.321055,0.540314,-0.226442,-0.806152,0.923097,-0.126325,-0.303475,0.533889,-0.222264,-0.79205,0.932139,-0.135378,-0.316921,0.536659,-0.228465
133,-0.798979,0.918709,-0.102239,-0.327106,0.52076,-0.220319,-0.808033,0.914355,-0.115511,-0.306985,0.52553,-0.20234,-0.806716,0.923771,-0.12225,-0.315765,0.537194,-0.202056,-0.804581,0.905593,-0.112586,-0.336365,0.530068,-0.204906
134,-0.813803,0.897586,-0.084377,-0.338155,0.515788,-0.204798,-0.818269,0.908692,-0.100178,-0.330256,0.528746,-0.210726,-0.813354,0.916616,-0.092568,-0.319675,0.534389,-0.211969,-0.819056,0.901585,-0.087582,-0.327812,0.520303,-0.202158
135,-0.827871,0.89402,-0.076634,-0.325592,0.539843,-0.198523,-0.826367,0.899994,-0.07411,-0.345351,0.524871,-0.184166,-0.829084,0.902368,-0.08049,-0.349581,0.54097,-0.227112,-0.830073,0.904766,-0.066053,-0.347122,0.516044,-0.19184
136,-0.832467,0.901856,-0.052887,-0.36062,0.520084,-0.17023,-0.836199,0.894523,-0.057828,-0.34671,0.524156,-0.18065,-0.831863,0.890378,-0.060869,-0.360902,0.514302,-0.190608,-0.837329,0.895045,-0.056513,-0.35068,0.53425,-0.200615
137,-0.850028,0.888203,-0.041652,-0.345704,0.533597,-0.173194,-0.847036,0.877245,-0.034841,-0.34316,0.51305,-0.171948,-0.853379,0.881321,-0.033411,-0.355619,0.523149,-0.172461,-0.845612,0.886225,-0.031333,-0.366106,0.522099,-0.184403
138,-0.865266,0.874526,-0.016345,-0.354863,0.51745,-0.170437,-0.853834,0.874775,-0.011842,-0.358625,0.507738,-0.164433,-0.861778,0.872797,-0.014784,-0.340102,0.516242,-0.165552,-0.861581,0.868053,-0.016146,-0.357009,0.533868,-0.161317
139,-0.864673,0.871152,0.007018,-0.364152,0.512931,-0.161388,-0.86803,0.872719,0.005142,-0.376679,0.532268,-0.164694,-0.865418,0.855946,0.003293,-0.363064,0.509458,-0.161884,-0.877731,0.86624,-0.004108,-0.375217,0.512353,-0.158721
140,-0.876842,0.860737,0.017434,-0.367628,0.51005,-0.136194,-0.869874,0.852251,0.019317,-0.381956,0.526344,-0.156666,-0.873861,0.861828,0.025256,-0.369608,0.517415,-0.135981,-0.880163,0.858804,0.010965,-0.377102,0.526144,-0.139447
141,-0.881054,0.843627,0.038178,-0.387803,0.526819,-0.129943,-0.89126,0.843398,0.04716,-0.369269,0.521904,-0.138162,-0.878731,0.837282,0.038676,-0.383205,0.531821,-0.135978,-0.881166,0.845547,0.048527,-0.394759,0.530548,-0.134859
142,-0.89958,0.838502,0.05632,-0.384877,0.504416,-0.112851,-0.892313,0.839596,0.056983,-0.395555,0.522274,-0.146544,-0.897356,0.834948,0.058496,-0.389724,0.520795,-0.129813,-0.895229,0.840848,0.064558,-0.392203,0.489075,-0.124693
143,-0.911141,0.823962,0.079889,-0.380375,0.51864,-0.108828,-0.903685,0.821137,0.080323,-0.403697,0.501853,-0.123446,-0.902923,0.82866,0.074041,-0.389826,0.517461,-0.10766,-0.905413,0.830474,0.082075,-0.387836,0.505101,-0.120985
144,-0.911501,0.816025,0.102019,-0.385932,0.500507,-0.113223,-0.914127,0.808044,0.090048,-0.412375,0.5101,-0.117667,-0.904725,0.816469,0.094305,-0.419637,0.491123,-0.099637,-0.90859,0.810614,0.099006,-0.385468,0.509151,-0.128545
145,-0.915521,0.797488,0.119591,-0.402723,0.514181,-0.097885,-0.916061,0.801476,0.120297,-0.41689,0.500312,-0.107794,-0.918262,0.800809,0.111216,-0.401745,0.492847,-0.093378,-0.922918,0.800482,0.115258,-0.417907,0.511628,-0.096339
146,-0.929216,0.791232,0.143411,-0.412919,0.508109,-0.092074,-0.919958,0.796343,0.135273,-0.404831,0.514153,-0.11307,-0.925419,0.791423,0.12958,-0.422036,0.510234,-0.083147,-0.921202,0.786505,0.136056,-0.403138,0.507516,-0.077362
147,-0.931426,0.785427,0.151205,-0.42713,0.495822,-0.066478,-0.928969,0.768908,0.156115,-0.425619,0.511085,-0.08049,-0.932702,0.778655,0.159974,-0.412973,0.511042,-0.067522,-0.926944,0.783928,0.157231,-0.402125,0.503812,-0.076754
148,-0.940808,0.763697,0.173224,-0.440008,0.482734,-0.047156,-0.940484,0.766049,0.179002,-0.428749,0.490475,-0.059796,-0.938833,0.769111,0.165414,-0.436696,0.490279,-0.0735,-0.933163,0.771368,0.172463,-0.438633,0.478095,-0.069639
149,-0.950006,0.759979,0.192121,-0.434002,0.484952,-0.053021,-0.946783,0.751354,0.190861,-0.445823,0.466328,-0.04826,-0.949938,0.759658,0.182946,-0.430006,0.487607,-0.069837,-0.941093,0.761048,0.18995,-0.444863,0.488924,-0.056129
150,-0.950299,0.748003,0.201398,-0.44467,0.490035,-0.04235,-0.945965,0.736551,0.202,-0.432566,0.487255,-0.058991,-0.956866,0.743325,0.203591,-0.455651,0.487433,-0.050077,-0.949004,0.746372,0.204594,-0.429805,0.486163,-0.046504
151,-0.95943,0.723629,0.226531,-0.459831,0.484166,-0.048528,-0.958792,0.733748,0.230345,-0.45858,0.493451,-0.051517,-0.958599,0.728674,0.232723,-0.446165,0.488426,-0.039918,-0.954744,0.727818,0.226456,-0.436887,0.479919,-0.052359
152,-0.96376,0.727882,0.245014,-0.460198,0.479294,-0.024441,-0.964146,0.709656,0.25209,-0.441625,0.489416,-0.021829,-0.961147,0.719813,0.244334,-0.446893,0.486757,-0.013442,-0.963101,0.721923,0.236891,-0.445812,0.463924,-0.030776
153,-0.965091,0.715576,0.257995,-0.464575,0.480779,-0.014735,-0.960783,0.70492,0.263751,-0.442854,0.468056,-0.012508,-0.970709,0.71238,0.266217,-0.457105,0.465329,-0.036779,-0.966022,0.695539,0.255317,-0.460417,0.469142,-0.022295
154,-0.968915,0.693676,0.272543,-0.470739,0.464236,-0.014948,-0.976957,0.706561,0.280789,-0.472666,0.466531,-0.013276,-0.974083,0.686172,0.279179,-0.444228,0.465463,-0.017554,-0.966292,0.699114,0.284774,-0.459368,0.463984,0.001016
155,-0.971873,0.67296,0.306152,-0.479976,0.4788,0.002563,-0.978383,0.67669,0.290797,-0.463611,0.460511,-0.004813,-0.980401,0.670399,0.291048,-0.443378,0.465253,-0.007525,-0.971877,0.671667,0.289654,-0.479263,0.46107,-0.011099
156,-0.978794,0.659437,0.31653,-0.469443,0.459883,0.02878,-0.977415,0.662342,0.318254,-0.474887,0.472154,0.005601,-0.979667,0.663195,0.317209,-0.460886,0.471492,0.003868,-0.983605,0.658327,0.315459,-0.472953,0.453131,0.01428
157,-0.98393,0.6485,0.333116,-0.472026,0.462215,0.025414,-0.992877,0.651861,0.336077,-0.468799,0.445796,0.017155,-0.99881,0.641966,0.331768,-0.472718,0.475043,0.025471,-0.989371,0.653041,0.337701,-0.456012,0.453301,0.014988
158,-0.984471,0.627538,0.354037,-0.465528,0.466574,0.026178,-0.986034,0.636716,0.351947,-0.494288,0.439391,0.029582,-0.993451,0.62756,0.347053,-0.452996,0.447561,0.020258,-0.980658,0.630057,0.355533,-0.486808,0.44995,0.031861
159,-0.99009,0.615864,0.361659,-0.474784,0.425499,0.058285,-0.986281,0.619181,0.366706,-0.481854,0.443599,0.052242,-0.996059,0.626874,0.373515,-0.492596,0.449425,0.036583,-0.993275,0.631484,0.370959,-0.484787,0.438706,0.042121
160,-0.99057,0.60164,0.38693,-0.49164,0.434048,0.057207,-0.993799,0.598535,0.385177,-0.498524,0.425355,0.039948,-0.985467,0.603806,0.389628,-0.481641,0.451078,0.032877,-0.990313,0.608164,0.392199,-0.480467,0.432825,0.058261
161,-0.998713,0.59244,0.399684,-0.494086,0.429145,0.054829,-0.986326,0.591281,0.402956,-0.50084,0.447214,0.048687,-1.003832,0.592799,0.408621,-0.477144,0.43493,0.063927,-0.991565,0.587281,0.405357,-0.479261,0.43648,0.064975
162,-0.998509,0.56992,0.423401,-0.504552,0.422576,0.065983,-0.995638,0.575554,0.419921,-0.500347,0.436893,0.06493,-0.997292,0.582151,0.417411,-0.499829,0.40605,0.074472,-0.999582,0.571548,0.414396,-0.487672,0.420317,0.088904
163,-0.996147,0.559492,0.441702,-0.506844,0.398329,0.10225,-0.992902,0.563235,0.442604,-0.507734,0.4054,0.099006,-0.996568,0.557059,0.440378,-0.510819,0.425761,0.068774,-0.992251,0.559538,0.434029,-0.513388,0.42513,0.0833
164,-1.001474,0.544222,0.45357,-0.506397,0.408081,0.097022,-0.999992,0.543628,0.456317,-0.500749,0.40839,0.106492,-0.996019,0.538885,0.453832,-0.516571,0.412302,0.090721,-1.008649,0.54322,0.461078,-0.501187,0.41847,0.08619
165,-1.002063,0.527109,0.473186,-0.493692,0.387493,0.117098,-1.008822,0.528522,0.465562,-0.495356,0.39739,0.114342,-0.997173,0.532539,0.475623,-0.501613,0.412193,0.101374,-1.002205,0.523424,0.478397,-0.497191,0.405019,0.105011
166,-1.005557,0.517826,0.48964,-0.507588,0.400224,0.104139,-0.998929,0.518655,0.499115,-0.511083,0.399213,0.113258,-1.005013,0.523742,0.495317,-0.511905,0.396163,0.105516,-0.998005,0.518237,0.492331,-0.50107,0.421539,0.107107
167,-0.993954,0.504852,0.511251,-0.505611,0.394122,0.113934,-1.001064,0.492856,0.505961,-0.538979,0.40425,0.120854,-1.006541,0.496588,0.504644,-0.534026,0.390399,0.118831,-1.002888,0.488186,0.510596,-0.521824,0.382558,0.125675
168,-1.003429,0.479426,0.530358,-0.502962,0.383836,0.126811,-0.996946,0.477646,0.520399,-0.508797,0.382282,0.148467,-1.005469,0.477117,0.524634,-0.49924,0.380776,0.126524,-0.995595,0.47587,0.516901,-0.499036,0.380985,0.140006
169,-0.994944,0.454001,0.542214,-0.508823,0.382088,0.161175,-0.999756,0.46606,0.538089,-0.523503,0.378664,0.138261,-0.997315,0.464478,0.543502,-0.52536,0.378067,0.152445,-0.989837,0.462133,0.535198,-0.515212,0.389975,0.130957
170,-0.998882,0.441548,0.553887,-0.519158,0.355996,0.15267,-0.987,0.439314,0.556652,-0.523503,0.383836,0.132242,-1.001002,0.445359,0.553845,-0.53438,0.377376,0.157095,-0.994001,0.448937,0.548448,-0.520373,0.363291,0.145514
171,-0.999248,0.435443,0.57556,-0.531,0.336121,0.169694,-0.9959,0.431949,0.575883,-0.537396,0.369067,0.161273,-0.997476,0.429751,0.57353,-0.51225,0.365283,0.158825,-0.994063,0.429414,0.574794,-0.518798,0.353088,0.163329
172,-1.000635,0.408003,0.579514,-0.544625,0.360757,0.197302,-0.990568,0.407864,0.583882,-0.535974,0.357064,0.170327,-0.995334,0.410253,0.58014,-0.545044,0.349064,0.146296,-0.997334,0.419161,0.584968,-0.521241,0.373375,0.181817
173,-0.995146,0.39623,0.589423,-0.531412,0.343113,0.195712,-0.992574,0.393198,0.602702,-0.52397,0.350252,0.171246,-0.993441,0.390973,0.600234,-0.521733,0.351301,0.185268,-0.987962,0.392866,0.596855,-0.523216,0.338711,0.193951
174,-0.990435,0.373271,0.617685,-0.523596,0.319657,0.181479,-0.990282,0.371537,0.612331,-0.514102,0.324267,0.196387,-0.993449,0.374391,0.605137,-0.52631,0.326372,0.187575,-0.986485,0.383297,0.615391,-0.535212,0.357764,0.196907
175,-0.991243,0.361582,0.635745,-0.518752,0.339174,0.205641,-0.983514,0.35366,0.630939,-0.536681,0.334065,0.20417,-0.987776,0.356854,0.627582,-0.52445,0.334253,0.194805,-0.988296,0.357825,0.625349,-0.520927,0.325867,0.206013
176,-0.98865,0.341498,0.636111,-0.525398,0.331408,0.208209,-0.98632,0.329966,0.641275,-0.544406,0.333027,0.227611,-0.984493,0.343553,0.640588,-0.529143,0.317425,0.210123,-0.989626,0.344361,0.638182,-0.527746,0.308763,0.227558
177,-0.979873,0.326453,0.673978,-0.526541,0.317957,0.208978,-0.980325,0.326954,0.655696,-0.539454,0.320899,0.2,-0.983484,0.32071,0.655068,-0.536061,0.31609,0.220584,-0.981326,0.325974,0.666376,-0.539448,0.314625,0.221503
178,-0.969063,0.301769,0.670823,-0.524338,0.30712,0.220781,-0.983488,0.313816,0.672645,-0.538342,0.309928,0.229531,-0.977049,0.302175,0.670392,-0.54649,0.309883,0.22902,-0.979666,0.307658,0.660595,-0.534516,0.28553,0.225733
179,-0.976487,0.282541,0.68442,-0.532261,0.312158,0.236941,-0.976138,0.280574,0.680847,-0.5181,0.317955,0.240083,-0.974177,0.290122,0.684112,-0.536422,0.296234,0.229005,-0.969756,0.284861,0.687244,-0.537002,0.306432,0.235476
180,-0.975626,0.266886,0.698604,-0.547334,0.296999,0.238787,-0.966861,0.271009,0.702478,-0.5241,0.284273,0.23994,-0.968398,0.27385,0.705853,-0.544959,0.294452,0.260284,-0.973892,0.273693,0.695645,-0.548767,0.291645,0.229014
181,-0.970129,0.251914,0.710651,-0.550231,0.263995,0.271391,-0.959363,0.255328,0.718811,-0.538201,0.296716,0.265699,-0.971332,0.250913,0.714179,-0.529288,0.301873,0.24778,-0.96673,0.258458,0.719523,-0.543881,0.276069,0.247293
182,-0.953466,0.236109,0.720272,-0.530781,0.273211,0.263666,-0.956108,0.226507,0.716407,-0.536678,0.264427,0.245813,-0.955003,0.223566,0.728504,-0.552203,0.282199,0.259625,-0.95332,0.238664,0.720129,-0.543023,0.269392,0.252399
183,-0.96022,0.21272,0.740303,-0.52957,0.276239,0.28256,-0.952174,0.219395,0.743219,-0.532655,0.2635,0.279541,-0.953348,0.212422,0.736438,-0.529971,0.273564,0.268498,-0.957121,0.214039,0.733566,-0.532758,0.257432,0.264953
184,-0.962339,0.189684,0.755775,-0.543967,0.263613,0.268901,-0.951295,0.199748,0.760174,-0.539112,0.247087,0.272975,-0.949852,0.196641,0.753881,-0.548684,0.257886,0.283826,-0.935163,0.195004,0.752771,-0.540101,0.244683,0.285331
185,-0.944215,0.174057,0.757413,-0.523451,0.246781,0.290449,-0.931154,0.172764,0.771119,-0.533731,0.238389,0.289103,-0.934735,0.178069,0.764726,-0.557527,0.257947,0.285719,-0.935922,0.172619,0.768111,-0.513866,0.257161,0.300195
186,-0.943937,0.166152,0.778011,-0.540413,0.251302,0.2932,-0.938463,0.149734,0.775634,-0.54747,0.254592,0.289109,-0.935476,0.159556,0.774967,-0.529176,0.254767,0.287099,-0.929924,0.163385,0.780419,-0.542891,0.229652,0.285945
187,-0.923568,0.143354,0.791968,-0.54324,0.236244,0.286004,-0.929474,0.14066,0.778783,-0.547414,0.227,0.299838,-0.932496,0.133228,0.781894,-0.538682,0.219911,0.320028,-0.926133,0.131751,0.770861,-0.526209,0.241883,0.313
188,-0.914293,0.120601,0.802282,-0.517651,0.230033,0.318501,-0.920303,0.114604,0.797528,-0.534903,0.221929,0.300352,-0.92071,0.125748,0.792628,-0.53112,0.226472,0.329026,-0.914757,0.11926,0.803952,-0.536767,0.23102,0.311115
189,-0.917179,0.102967,0.816046,-0.537607,0.21555,0.32034,-0.917814,0.105137,0.806414,-0.514604,0.187933,0.323812,-0.910643,0.105854,0.807539,-0.539947,0.201727,0.32601,-0.916997,0.101672,0.808778,-0.539518,0.199749,0.332273
190,-0.902387,0.089815,0.819468,-0.538154,0.212547,0.327344,-0.908597,0.079144,0.815689,-0.522917,0.191914,0.347988,-0.908767,0.079933,0.820155,-0.517471,0.198608,0.318653,-0.906468,0.091509,0.82233,-0.524002,0.219644,0.311622
191,-0.898871,0.064303,0.830638,-0.522044,0.191198,0.321565,-0.9002,0.065561,0.837007,-0.525349,0.189763,0.318809,-0.895277,0.057032,0.834606,-0.541013,0.192133,0.35057,-0.897704,0.063045,0.827602,-0.535706,0.193629,0.344085
192,-0.88201,0.043658,0.843087,-0.527143,0.178358,0.348674,-0.890224,0.045498,0.839547,-0.532057,0.173041,0.348889,-0.895954,0.050693,0.84262,-0.535732,0.167771,0.342537,-0.881775,0.038296,0.844978,-0.53672,0.174816,0.340342
193,-0.882019,0.02825,0.848292,-0.529604,0.160747,0.348399,-0.881184,0.029363,0.856856,-0.538795,0.171157,0.353039,-0.876959,0.037818,0.851339,-0.541454,0.165096,0.354759,-0.877939,0.017506,0.856245,-0.523554,0.1603,0.362309
194,-0.871431,0.00887,0.859483,-0.522524,0.157632,0.383287,-0.86218,0.012272,0.866541,-0.525263,0.172591,0.344095,-0.869987,0.008868,0.867918,-0.517665,0.147484,0.347334,-0.865968,0.013036,0.864799,-0.524988,0.14679,0.353469
195,-0.871541,-0.018868,0.874505,-0.509879,0.136988,0.376342,-0.858703,-0.007266,0.880628,-0.514388,0.162128,0.360531,-0.866987,-0.00407,0.864229,-0.50581,0.150167,0.366579,-0.861925,-0.014426,0.878692,-0.521562,0.146378,0.356072
196,-0.841323,-0.027305,0.88598,-0.534747,0.16054,0.365281,-0.853304,-0.038806,0.872114,-0.518794,0.137504,0.362135,-0.856136,-0.032014,0.887571,-0.514848,0.16204,0.373488,-0.848126,-0.027381,0.873632,-0.523945,0.139598,0.387057
197,-0.834721,-0.045916,0.888755,-0.521295,0.151848,0.387295,-0.84332,-0.054116,0.890538,-0.511451,0.139826,0.382996,-0.831301,-0.050361,0.876084,-0.5102,0.146248,0.380101,-0.834173,-0.049233,0.881028,-0.516,0.152554,0.3794
198,-0.83216,-0.059473,0.890982,-0.52071,0.115313,0.399085,-0.840665,-0.068389,0.896391,-0.515971,0.13773,0.379761,-0.832428,-0.071567,0.900067,-0.52154,0.10938,0.386772,-0.827112,-0.060449,0.893891,-0.53395,0.118899,0.403345
199,-0.82354,-0.083656,0.909416,-0.503864,0.11025,0.394805,-0.818092,-0.075107,0.908972,-0.518414,0.112173,0.390633,-0.817889,-0.087104,0.908875,-0.495888,0.128774,0.389634,-0.815677,-0.087382,0.902665,-0.501283,0.114092,0.412781
200,-0.805718,-0.099257,0.914799,-0.501643,0.09123,0.400885,-0.805171,-0.111764,0.912743,-0.501912,0.105058,0.400353,-0.812165,-0.105925,0.905327,-0.510745,0.117455,0.409814,-0.801889,-0.106342,0.912223,-0.50309,0.111002,0.418177
201,-0.792675,-0.122129,0.916845,-0.494531,0.10164,0.416103,-0.787501,-0.126733,0.915414,-0.514043,0.091197,0.402798,-0.790118,-0.12197,0.921091,-0.491664,0.093203,0.398106,-0.788812,-0.113108,0.931062,-0.509539,0.09878,0.405342
202,-0.794675,-0.140634,0.939877,-0.491007,0.095311,0.416485,-0.785068,-0.147503,0.930874,-0.49704,0.094263,0.425054,-0.777043,-0.144581,0.931249,-0.492308,0.082185,0.41921,-0.787194,-0.141519,0.931538,-0.511674,0.091135,0.417607
203,-0.781261,-0.159087,0.940003,-0.494932,0.074359,0.438971,-0.770042,-0.162764,0.932966,-0.503979,0.074565,0.423278,-0.777856,-0.163949,0.937121,-0.497066,0.062839,0.406073,-0.774513,-0.15974,0.936613,-0.510685,0.061072,0.418674
204,-0.766776,-0.186493,0.948282,-0.499031,0.073082,0.420523,-0.755473,-0.177076,0.941109,-0.508519,0.072482,0.421598,-0.765243,-0.178243,0.938242,-0.496139,0.066059,0.420031,-0.756859,-0.186422,0.942285,-0.506402,0.064098,0.423003
